Year_Qtr,Ohm_ID,Cust_ID,Cust_Key,Rep,State,Category,Revenue
2024_Q3,11350,2495,My Generation Energy - MA - 4,RyanW,MA,Screws,129
2025_Q1,11350,2495,My Generation Energy - MA - 4,RyanW,MA,Screws,172
2023_Q2,11216,1545,My Energy Monster - MA - 1,RyanW,MA,Screws,86
2023_Q3,11216,1545,My Energy Monster - MA - 1,RyanW,MA,Screws,86
2023_Q4,11216,1545,My Energy Monster - MA - 1,RyanW,MA,Screws,86
2023_Q1,41824,1413,My Brilliant Solar - IL - 1,Guy,IL,Screws,86
2023_Q2,41824,1413,My Brilliant Solar - IL - 1,Guy,IL,Screws,43
2024_Q1,23856,2425,Ms Electric - NV - 1,Genki,NV,Screws,43
2023_Q2,34319,1566,Mpower Energy - NY - 1,RyanW,NY,Screws,387
2022_Q2,23935,768,Moxie - IA - 1,Guy,IA,Screws,172
2024_Q4,41822,2973,Mountain Solar Llc (Co) - CO -,Genki,CO,Screws,86
2022_Q3,31162,382,Mountain Power Solutions - CO,Genki,CO,Screws,86
2023_Q1,31162,382,Mountain Power Solutions - CO,Genki,CO,Screws,68.8
2023_Q4,31162,382,Mountain Power Solutions - CO,Genki,CO,Screws,301
2022_Q2,N/A,790,Morval Corporation - TX - 1,Genki,TX,Screws,43
2022_Q1,25999,461,Morg - PA - 1,RyanW,PA,Screws,2.15
2023_Q2,7971,1658,Moore Energy - PA - 1,RyanW,PA,Screws,0.43
2023_Q4,7971,1658,Moore Energy - PA - 1,RyanW,PA,Screws,2.58
2022_Q2,N/A,611,Moody Mountain Solar - ME - 1,RyanW,ME,Screws,34.4
2023_Q3,N/A,611,Moody Mountain Solar - ME - 1,RyanW,ME,Screws,107.5
2023_Q4,N/A,611,Moody Mountain Solar - ME - 1,RyanW,ME,Screws,17.2
2024_Q2,N/A,611,Moody Mountain Solar - ME - 1,RyanW,ME,Screws,21.5
2024_Q3,N/A,611,Moody Mountain Solar - ME - 1,RyanW,ME,Screws,172
2024_Q4,N/A,611,Moody Mountain Solar - ME - 1,RyanW,ME,Screws,86
2022_Q4,8252,1353,Montante Solar - NY - 1,RyanW,NY,Screws,206.4
2025_Q2,,3304,"Moncton, Nb (2145) - NB - 8",Guy,NB,Screws,344
2023_Q3,41028,1892,Mona Lee Inc. - CA - 1,Genki,CA,Screws,43
2024_Q1,41028,1892,Mona Lee Inc. - CA - 1,Genki,CA,Screws,215
2025_Q2,,3354,Mona Lee Inc - VA - 1,RyanW,VA,Screws,129
2025_Q2,,3305,Mona Lee Inc - NH - 1,RyanW,NH,Screws,172
2024_Q1,41028,2554,Mona Lee Inc - FL - 1,RyanW,FL,Screws,206.4
2025_Q2,,3306,Mona Lee Inc - CO - 1,Genki,CO,Screws,498.8
2023_Q3,41028,1923,Mona Lee Inc - CA - 1,Genki,CA,Screws,21.5
2024_Q1,41028,1923,Mona Lee Inc - CA - 1,Genki,CA,Screws,129
2025_Q1,,3179,Mona Lee Inc - AZ - 1,Genki,AZ,Screws,43
2023_Q1,8117,958,Momentum Solar - FL - 1,RyanW,FL,Screws,7740
2022_Q3,21306,981,Modern Power - MO - 1,Guy,MO,Screws,129
2022_Q4,21306,981,Modern Power - MO - 1,Guy,MO,Screws,86
2022_Q3,27217,638,Modern Era Solar Llc - TX - 1,Genki,TX,Screws,430
2023_Q2,27217,638,Modern Era Solar Llc - TX - 1,Genki,TX,Screws,430
2022_Q1,38047,87,Modern Concepts Construction L,RyanW,FL,Screws,3175.12
2022_Q2,38047,87,Modern Concepts Construction L,RyanW,FL,Screws,3008.28
2022_Q3,38047,87,Modern Concepts Construction L,RyanW,FL,Screws,8445.2
2022_Q4,38047,87,Modern Concepts Construction L,RyanW,FL,Screws,3870
2023_Q1,38047,87,Modern Concepts Construction L,RyanW,FL,Screws,989
2022_Q3,38047,1040,Modern Concepts - FL - 1,RyanW,FL,Screws,868.6
2022_Q4,38047,1040,Modern Concepts - FL - 1,RyanW,FL,Screws,387
2023_Q1,28134,1544,Mo's Electric & Solar - ME - 1,RyanW,ME,Screws,43
2023_Q2,28134,1544,Mo's Electric & Solar - ME - 1,RyanW,ME,Screws,86
2022_Q1,24413,14,Mn Solar And More - MN - 1,Guy,MN,Screws,172
2022_Q2,24413,14,Mn Solar And More - MN - 1,Guy,MN,Screws,430
2022_Q3,24413,14,Mn Solar And More - MN - 1,Guy,MN,Screws,344
2022_Q4,24413,14,Mn Solar And More - MN - 1,Guy,MN,Screws,3282.62
2023_Q1,24413,14,Mn Solar And More - MN - 1,Guy,MN,Screws,2322
2023_Q2,24413,14,Mn Solar And More - MN - 1,Guy,MN,Screws,1376
2022_Q4,34366,1285,"Mitchell Solar Solutions, Llc ",RyanW,FL,Screws,172
2022_Q2,16042,713,Missouri Solar Solutions - MO,Guy,MO,Screws,86
2024_Q4,16042,713,Missouri Solar Solutions - MO,Guy,MO,Screws,154.8
2024_Q3,11045,2871,Mirasol Solar Inc - FL - 1,RyanW,FL,Screws,645
2024_Q4,11045,2871,Mirasol Solar Inc - FL - 1,RyanW,FL,Screws,430
2025_Q1,11045,2871,Mirasol Solar Inc - FL - 1,RyanW,FL,Screws,860
2025_Q2,11045,2871,Mirasol Solar Inc - FL - 1,RyanW,FL,Screws,1032
2025_Q3,11045,2871,Mirasol Solar Inc - FL - 1,RyanW,FL,Screws,731
2022_Q1,11045,380,Mirasol Fafco Solar Inc. - FL,RyanW,FL,Screws,215
2022_Q2,11045,380,Mirasol Fafco Solar Inc. - FL,RyanW,FL,Screws,86
2022_Q3,11045,380,Mirasol Fafco Solar Inc. - FL,RyanW,FL,Screws,1462
2022_Q4,11045,380,Mirasol Fafco Solar Inc. - FL,RyanW,FL,Screws,1462
2023_Q1,11045,380,Mirasol Fafco Solar Inc. - FL,RyanW,FL,Screws,2487.12
2023_Q2,11045,380,Mirasol Fafco Solar Inc. - FL,RyanW,FL,Screws,1548
2023_Q3,11045,380,Mirasol Fafco Solar Inc. - FL,RyanW,FL,Screws,696.6
2023_Q4,11045,380,Mirasol Fafco Solar Inc. - FL,RyanW,FL,Screws,107.5
2024_Q2,11045,380,Mirasol Fafco Solar Inc. - FL,RyanW,FL,Screws,679.4
2023_Q4,22402,2201,Midwest Solars Llc - MN - 1,Guy,MN,Screws,43
2022_Q1,22402,403,Midwest Solar Power Llc - WI -,Guy,WI,Screws,86
2022_Q3,22402,403,Midwest Solar Power Llc - WI -,Guy,WI,Screws,129
2023_Q2,22402,403,Midwest Solar Power Llc - WI -,Guy,WI,Screws,68.8
2023_Q3,22402,403,Midwest Solar Power Llc - WI -,Guy,WI,Screws,387
2022_Q4,39022,1271,Midwest Solar Installers - IA,Guy,IA,Screws,236.5
2023_Q1,39022,1271,Midwest Solar Installers - IA,Guy,IA,Screws,172
2023_Q3,39022,1271,Midwest Solar Installers - IA,Guy,IA,Screws,68.8
2022_Q3,22402,832,Midwest Electric Solar Llc - K,Guy,KS,Screws,129
2024_Q1,N/A,2624,Middletow 01 - NJ - 5,RyanW,NJ,Screws,206.4
2024_Q2,N/A,2624,Middletow 01 - NJ - 5,RyanW,NJ,Screws,68.8
2025_Q3,,3481,Midday Solar - FL - 1,RyanW,FL,Screws,9.46
2022_Q1,38152,182,Michigan Solar And Roofing Llc,Guy,IN,Screws,731
2022_Q2,38152,674,Michigan Solar And Roofing - I,Guy,IA,Screws,1414.7
2022_Q3,9777,857,Michael W Fink Electrical Inc,RyanW,FL,Screws,107.5
2023_Q4,25947,2105,Meraki Solutions - TX - 1,Genki,TX,Screws,1548
2024_Q1,25947,2105,Meraki Solutions - TX - 1,Genki,TX,Screws,43
2023_Q4,25947,2044,Meraki Solutions - NM - 1,Genki,NM,Screws,946
2024_Q1,25947,2044,Meraki Solutions - NM - 1,Genki,NM,Screws,215
2022_Q1,25947,102,Meraki Solutions - FL - 1,RyanW,FL,Screws,4300
2022_Q2,25947,102,Meraki Solutions - FL - 1,RyanW,FL,Screws,8428
2022_Q3,25947,102,Meraki Solutions - FL - 1,RyanW,FL,Screws,3483
2023_Q3,25947,102,Meraki Solutions - FL - 1,RyanW,FL,Screws,2064
2023_Q4,25947,102,Meraki Solutions - FL - 1,RyanW,FL,Screws,4902
2024_Q1,25947,102,Meraki Solutions - FL - 1,RyanW,FL,Screws,430
2023_Q3,25947,1908,Meraki Solutions - CO - 1,Genki,CO,Screws,86
2023_Q4,25947,1908,Meraki Solutions - CO - 1,Genki,CO,Screws,817
2024_Q1,25947,1908,Meraki Solutions - CO - 1,Genki,CO,Screws,172
2023_Q2,25947,1445,"Meraki Installers, Llc - TX - ",Genki,TX,Screws,430
2023_Q3,25947,1445,"Meraki Installers, Llc - TX - ",Genki,TX,Screws,903
2023_Q4,25947,1445,"Meraki Installers, Llc - TX - ",Genki,TX,Screws,860
2024_Q1,25947,1445,"Meraki Installers, Llc - TX - ",Genki,TX,Screws,516
2024_Q2,25947,1445,"Meraki Installers, Llc - TX - ",Genki,TX,Screws,43
2024_Q1,25947,2426,"Meraki Installers, Llc - NM - ",Genki,NM,Screws,215
2024_Q2,25947,2426,"Meraki Installers, Llc - NM - ",Genki,NM,Screws,911.6
2024_Q1,25947,1163,"Meraki Installers, Llc - FL - ",RyanW,FL,Screws,2236
2024_Q2,25947,1163,"Meraki Installers, Llc - FL - ",RyanW,FL,Screws,4145.2
2024_Q3,25947,1163,"Meraki Installers, Llc - FL - ",RyanW,FL,Screws,215
2024_Q1,25947,2427,"Meraki Installers, Llc - CO - ",Genki,CO,Screws,172
2024_Q2,25947,2427,"Meraki Installers, Llc - CO - ",Genki,CO,Screws,86
2022_Q1,25947,79,Meraki Installers Llc - FL - 1,RyanW,FL,Screws,13330
2022_Q2,25947,79,Meraki Installers Llc - FL - 1,RyanW,FL,Screws,6880
2022_Q3,25947,79,Meraki Installers Llc - FL - 1,RyanW,FL,Screws,3225
2022_Q4,25947,79,Meraki Installers Llc - FL - 1,RyanW,FL,Screws,860
2023_Q1,25947,79,Meraki Installers Llc - FL - 1,RyanW,FL,Screws,1290
2023_Q3,25947,1771,Meraki - TX - 1,Genki,TX,Screws,430
2024_Q1,25947,1771,Meraki - TX - 1,Genki,TX,Screws,43
2023_Q3,41011,1914,Mdc Solar - MD - 1,RyanW,MD,Screws,430
2022_Q1,N/A,181,Mclain D.b.a Solarworks Gj - C,Genki,CO,Screws,34.4
2022_Q2,N/A,181,Mclain D.b.a Solarworks Gj - C,Genki,CO,Screws,51.6
2022_Q4,N/A,181,Mclain D.b.a Solarworks Gj - C,Genki,CO,Screws,77.4
2023_Q3,N/A,181,Mclain D.b.a Solarworks Gj - C,Genki,CO,Screws,120.4
2024_Q2,31892,2771,Mcclain D.b.a Solarworks Gj -,Genki,CO,Screws,5.16
2025_Q2,,3307,Mayer Solar - IL - 1,Guy,IL,Screws,14.62
2022_Q2,N/A,475,"Mayan Enterprises Of El Paso, ",Genki,TX,Screws,215
2022_Q3,N/A,475,"Mayan Enterprises Of El Paso, ",Genki,TX,Screws,43
2022_Q4,N/A,475,"Mayan Enterprises Of El Paso, ",Genki,TX,Screws,258
2023_Q1,N/A,475,"Mayan Enterprises Of El Paso, ",Genki,TX,Screws,86
2023_Q4,N/A,2230,Maxwell Construction Service -,RyanW,FL,Screws,43
2023_Q4,N/A,2200,Max Exteriors Llc - TX - 1,Genki,TX,Screws,172
2023_Q1,11332,2496,Mass Renewables Inc - MA - 4,RyanW,MA,Screws,258
2023_Q3,32598,1654,Mass Power Solutions - MA - 1,RyanW,MA,Screws,25.8
2023_Q4,32598,1654,Mass Power Solutions - MA - 1,RyanW,MA,Screws,240.8
2024_Q2,32598,1654,Mass Power Solutions - MA - 1,RyanW,MA,Screws,43
2024_Q3,34219,2943,Marcor Construction Solar - NY,RyanW,NY,Screws,86
2024_Q4,34219,2943,Marcor Construction Solar - NY,RyanW,NY,Screws,43
2024_Q4,34219,3102,Marcor Construction Solar - NY,RyanW,NY,Screws,7970.91
2025_Q1,34219,3102,Marcor Construction Solar - NY,RyanW,NY,Screws,6364
2022_Q1,6992,323,Marc Jones Construction Llc Db,RyanW,SC,Screws,258
2022_Q1,6992,353,Marc Jones Construction Llc Db,RyanW,GA,Screws,430
2022_Q2,6992,763,Marc Jones Const. Llc Dba Sunp,Genki,CO,Screws,43
2022_Q3,38211,907,Mann Solar - KY - 1,Guy,KY,Screws,496.65
2022_Q4,38211,907,Mann Solar - KY - 1,Guy,KY,Screws,430
2022_Q3,38211,890,Mann Solar - GA - 1,RyanW,GA,Screws,129
2025_Q3,,3427,Manahawki-76 - NJ - 5,RyanW,NJ,Screws,25.8
2022_Q4,34167,1273,Malek Service Company - TX - 1,Genki,TX,Screws,94.6
2023_Q1,34167,1273,Malek Service Company - TX - 1,Genki,TX,Screws,1928.98
2023_Q2,34167,1273,Malek Service Company - TX - 1,Genki,TX,Screws,301
2022_Q4,21626,1240,Maine Solar Solutions - ME - 1,RyanW,ME,Screws,0.43
2023_Q1,21626,1240,Maine Solar Solutions - ME - 1,RyanW,ME,Screws,473
2023_Q2,21626,1240,Maine Solar Solutions - ME - 1,RyanW,ME,Screws,860
2023_Q3,21626,1240,Maine Solar Solutions - ME - 1,RyanW,ME,Screws,1333
2023_Q4,21626,1240,Maine Solar Solutions - ME - 1,RyanW,ME,Screws,2150
2022_Q3,21626,516,Maine Energy Performance Solut,RyanW,ME,Screws,602
2022_Q4,21626,516,Maine Energy Performance Solut,RyanW,ME,Screws,43
2023_Q2,21626,516,Maine Energy Performance Solut,RyanW,ME,Screws,129
2023_Q3,21626,516,Maine Energy Performance Solut,RyanW,ME,Screws,172
2024_Q3,21626,516,Maine Energy Performance Solut,RyanW,ME,Screws,43
2025_Q3,,3528,Maine Energy Experts - ME - 4,RyanW,ME,Screws,129
2022_Q4,40228,1150,Magnify Solar Group - FL - 1,RyanW,FL,Screws,774
2024_Q1,1832,2429,Magic Sun Power - CA - 1,Genki,CA,Screws,94.6
2023_Q1,11516,1430,Mad Energy Nw Llc - WA - 1,Genki,WA,Screws,602
2023_Q2,11516,1430,Mad Energy Nw Llc - WA - 1,Genki,WA,Screws,172
2023_Q3,11516,1430,Mad Energy Nw Llc - WA - 1,Genki,WA,Screws,645
2023_Q4,11516,1430,Mad Energy Nw Llc - WA - 1,Genki,WA,Screws,172
2024_Q1,11516,1430,Mad Energy Nw Llc - WA - 1,Genki,WA,Screws,516
2024_Q2,11516,1430,Mad Energy Nw Llc - WA - 1,Genki,WA,Screws,817
2024_Q3,11516,1430,Mad Energy Nw Llc - WA - 1,Genki,WA,Screws,215
2024_Q4,11516,1430,Mad Energy Nw Llc - WA - 1,Genki,WA,Screws,1333
2025_Q1,11516,1430,Mad Energy Nw Llc - WA - 1,Genki,WA,Screws,989
2025_Q2,11516,1430,Mad Energy Nw Llc - WA - 1,Genki,WA,Screws,731
2025_Q3,11516,1430,Mad Energy Nw Llc - WA - 1,Genki,WA,Screws,2089.98
2025_Q4,11516,1430,Mad Energy Nw Llc - WA - 1,Genki,WA,Screws,215
2023_Q2,77,1694,Mack Solar - NJ - 1,RyanW,NJ,Screws,0.43
2023_Q4,77,1694,Mack Solar - NJ - 1,RyanW,NJ,Screws,4.3
2024_Q1,77,1694,Mack Solar - NJ - 1,RyanW,NJ,Screws,1.29
2024_Q2,77,1694,Mack Solar - NJ - 1,RyanW,NJ,Screws,3.01
2024_Q3,77,1694,Mack Solar - NJ - 1,RyanW,NJ,Screws,0.86
2022_Q4,15316,1177,M&S Green Power Energy Inc - F,RyanW,FL,Screws,5.16
2023_Q4,16,2109,M Energy Inc - CA - 1,Genki,CA,Screws,129
2022_Q1,7014,128,Luz Energy Corporation - NM -,Genki,NM,Screws,86
2022_Q2,7014,128,Luz Energy Corporation - NM -,Genki,NM,Screws,516
2022_Q3,7014,128,Luz Energy Corporation - NM -,Genki,NM,Screws,387
2022_Q4,7014,128,Luz Energy Corporation - NM -,Genki,NM,Screws,301
2023_Q1,7014,128,Luz Energy Corporation - NM -,Genki,NM,Screws,430
2023_Q2,7014,128,Luz Energy Corporation - NM -,Genki,NM,Screws,430
2023_Q3,7014,128,Luz Energy Corporation - NM -,Genki,NM,Screws,215
2023_Q4,7014,128,Luz Energy Corporation - NM -,Genki,NM,Screws,215
2024_Q2,7014,128,Luz Energy Corporation - NM -,Genki,NM,Screws,172
2024_Q3,7014,128,Luz Energy Corporation - NM -,Genki,NM,Screws,215
2024_Q4,7014,128,Luz Energy Corporation - NM -,Genki,NM,Screws,129
2025_Q1,7014,128,Luz Energy Corporation - NM -,Genki,NM,Screws,172
2025_Q2,7014,128,Luz Energy Corporation - NM -,Genki,NM,Screws,129
2025_Q3,7014,128,Luz Energy Corporation - NM -,Genki,NM,Screws,86
2025_Q4,7014,128,Luz Energy Corporation - NM -,Genki,NM,Screws,172
2022_Q3,34364,1029,Lunex Power Inc - RI - 1,RyanW,RI,Screws,43
2022_Q4,34364,1029,Lunex Power Inc - RI - 1,RyanW,RI,Screws,43
2024_Q1,34364,1029,Lunex Power Inc - RI - 1,RyanW,RI,Screws,43
2024_Q4,34364,3058,Lunex Power Inc - MA - 4,RyanW,MA,Screws,258
2025_Q1,34364,3058,Lunex Power Inc - MA - 4,RyanW,MA,Screws,387
2022_Q1,34364,453,Lunex Power Inc - MA - 1,RyanW,MA,Screws,129
2022_Q2,34364,453,Lunex Power Inc - MA - 1,RyanW,MA,Screws,2949.8
2022_Q3,34364,453,Lunex Power Inc - MA - 1,RyanW,MA,Screws,963.2
2022_Q4,34364,453,Lunex Power Inc - MA - 1,RyanW,MA,Screws,1204
2023_Q1,34364,453,Lunex Power Inc - MA - 1,RyanW,MA,Screws,781.31
2023_Q2,34364,453,Lunex Power Inc - MA - 1,RyanW,MA,Screws,103.2
2023_Q3,34364,453,Lunex Power Inc - MA - 1,RyanW,MA,Screws,43
2023_Q4,34364,453,Lunex Power Inc - MA - 1,RyanW,MA,Screws,580
2024_Q1,34364,453,Lunex Power Inc - MA - 1,RyanW,MA,Screws,709.5
2024_Q2,34364,453,Lunex Power Inc - MA - 1,RyanW,MA,Screws,688
2024_Q3,34364,453,Lunex Power Inc - MA - 1,RyanW,MA,Screws,817
2022_Q1,34364,343,Lunex Power Inc - FL - 1,RyanW,FL,Screws,86
2022_Q2,34364,343,Lunex Power Inc - FL - 1,RyanW,FL,Screws,86
2022_Q3,34364,343,Lunex Power Inc - FL - 1,RyanW,FL,Screws,301
2022_Q4,34364,343,Lunex Power Inc - FL - 1,RyanW,FL,Screws,602
2023_Q1,34364,343,Lunex Power Inc - FL - 1,RyanW,FL,Screws,129
2023_Q2,34364,343,Lunex Power Inc - FL - 1,RyanW,FL,Screws,516
2023_Q3,34364,343,Lunex Power Inc - FL - 1,RyanW,FL,Screws,86
2024_Q1,34364,343,Lunex Power Inc - FL - 1,RyanW,FL,Screws,1393.2
2024_Q2,34364,343,Lunex Power Inc - FL - 1,RyanW,FL,Screws,79.12
2022_Q3,34364,885,Lunex Power Inc - CT - 1,RyanW,CT,Screws,447.2
2022_Q4,34364,885,Lunex Power Inc - CT - 1,RyanW,CT,Screws,215
2023_Q1,34364,885,Lunex Power Inc - CT - 1,RyanW,CT,Screws,774
2023_Q3,34364,885,Lunex Power Inc - CT - 1,RyanW,CT,Screws,43
2024_Q1,34364,885,Lunex Power Inc - CT - 1,RyanW,CT,Screws,64.5
2024_Q2,34364,885,Lunex Power Inc - CT - 1,RyanW,CT,Screws,150.5
2024_Q3,34364,885,Lunex Power Inc - CT - 1,RyanW,CT,Screws,43
2022_Q1,39272,13,"Lumio, Inc - UT - 1",Genki,UT,Screws,129
2022_Q1,39272,197,"Lumio, Inc - FL - 1",RyanW,FL,Screws,8.6
2022_Q4,39272,1176,"Lumio Hx, Inc. - OR - 1",Genki,OR,Screws,8281.8
2023_Q1,39272,1176,"Lumio Hx, Inc. - OR - 1",Genki,OR,Screws,146.2
2023_Q2,39272,1176,"Lumio Hx, Inc. - OR - 1",Genki,OR,Screws,51.6
2023_Q3,39272,1176,"Lumio Hx, Inc. - OR - 1",Genki,OR,Screws,309.6
2022_Q1,39272,86,"Lumio Hx, Inc. - FL - 1",RyanW,FL,Screws,498.8
2022_Q2,39272,86,"Lumio Hx, Inc. - FL - 1",RyanW,FL,Screws,154.8
2022_Q3,39272,86,"Lumio Hx, Inc. - FL - 1",RyanW,FL,Screws,705.2
2022_Q4,39272,86,"Lumio Hx, Inc. - FL - 1",RyanW,FL,Screws,731
2023_Q1,39272,86,"Lumio Hx, Inc. - FL - 1",RyanW,FL,Screws,920.2
2023_Q2,39272,86,"Lumio Hx, Inc. - FL - 1",RyanW,FL,Screws,326.8
2022_Q4,39272,1166,"Lumio Hx, Inc. - AR - 1",Guy,AR,Screws,86
2022_Q4,39272,1262,"Lumio Hx, Inc - ID - 1",Genki,ID,Screws,748.2
2023_Q1,39272,1262,"Lumio Hx, Inc - ID - 1",Genki,ID,Screws,1057.8
2022_Q3,39272,1053,"Lumio Hx, Inc - CA - 1",Genki,CA,Screws,481.6
2022_Q4,39272,1053,"Lumio Hx, Inc - CA - 1",Genki,CA,Screws,825.6
2023_Q1,39272,1053,"Lumio Hx, Inc - CA - 1",Genki,CA,Screws,98.9
2023_Q2,39272,1053,"Lumio Hx, Inc - CA - 1",Genki,CA,Screws,399.9
2022_Q1,39272,57,Lumio Hx Inc. - WA - 1,Genki,WA,Screws,13204.44
2022_Q2,39272,57,Lumio Hx Inc. - WA - 1,Genki,WA,Screws,49880
2022_Q3,39272,57,Lumio Hx Inc. - WA - 1,Genki,WA,Screws,43515.9999999998
2022_Q4,39272,57,Lumio Hx Inc. - WA - 1,Genki,WA,Screws,47016.1999999999
2023_Q1,39272,57,Lumio Hx Inc. - WA - 1,Genki,WA,Screws,45898.1999999999
2023_Q2,39272,57,Lumio Hx Inc. - WA - 1,Genki,WA,Screws,13476.2
2023_Q3,39272,57,Lumio Hx Inc. - WA - 1,Genki,WA,Screws,645
2022_Q2,39272,702,Lumio Hx Inc. - TX - 1,Genki,TX,Screws,430
2022_Q3,39272,702,Lumio Hx Inc. - TX - 1,Genki,TX,Screws,928.8
2022_Q4,39272,702,Lumio Hx Inc. - TX - 1,Genki,TX,Screws,129
2023_Q1,39272,702,Lumio Hx Inc. - TX - 1,Genki,TX,Screws,860
2022_Q3,39272,898,Lumio Hx Inc. - OR - 1,Genki,OR,Screws,1341.6
2022_Q4,39272,898,Lumio Hx Inc. - OR - 1,Genki,OR,Screws,576.2
2023_Q1,39272,898,Lumio Hx Inc. - OR - 1,Genki,OR,Screws,688.86
2022_Q3,39272,980,Lumio Hx Inc. - NJ - 1,RyanW,NJ,Screws,0.86
2022_Q4,39272,980,Lumio Hx Inc. - NJ - 1,RyanW,NJ,Screws,5.59
2023_Q1,39272,980,Lumio Hx Inc. - NJ - 1,RyanW,NJ,Screws,8.6
2023_Q2,39272,980,Lumio Hx Inc. - NJ - 1,RyanW,NJ,Screws,3.44
2022_Q3,39272,1099,Lumio Hx Inc. - ID - 1,Genki,ID,Screws,1290
2022_Q4,39272,1099,Lumio Hx Inc. - ID - 1,Genki,ID,Screws,283.8
2022_Q1,39272,101,Lumio Hx Inc. - FL - 1,RyanW,FL,Screws,1462
2022_Q2,39272,101,Lumio Hx Inc. - FL - 1,RyanW,FL,Screws,817
2022_Q3,39272,101,Lumio Hx Inc. - FL - 1,RyanW,FL,Screws,963.2
2022_Q4,39272,101,Lumio Hx Inc. - FL - 1,RyanW,FL,Screws,490.2
2023_Q1,39272,101,Lumio Hx Inc. - FL - 1,RyanW,FL,Screws,946
2023_Q2,39272,101,Lumio Hx Inc. - FL - 1,RyanW,FL,Screws,258
2022_Q4,39272,1143,Lumio Hx Inc. - CA - 1,Genki,CA,Screws,245.1
2023_Q1,39272,1143,Lumio Hx Inc. - CA - 1,Genki,CA,Screws,657.900000000001
2023_Q2,39272,1143,Lumio Hx Inc. - CA - 1,Genki,CA,Screws,1079.3
2022_Q4,39272,1304,Lumio Hx Inc. - AZ - 1,Genki,AZ,Screws,249.4
2023_Q1,39272,1304,Lumio Hx Inc. - AZ - 1,Genki,AZ,Screws,228.76
2023_Q2,39272,1304,Lumio Hx Inc. - AZ - 1,Genki,AZ,Screws,362.92
2023_Q3,39272,1304,Lumio Hx Inc. - AZ - 1,Genki,AZ,Screws,288.1
2023_Q4,39272,1304,Lumio Hx Inc. - AZ - 1,Genki,AZ,Screws,120.4
2024_Q1,39272,1304,Lumio Hx Inc. - AZ - 1,Genki,AZ,Screws,438.6
2024_Q2,39272,1304,Lumio Hx Inc. - AZ - 1,Genki,AZ,Screws,120.4
2022_Q3,39272,966,Lumio Hx Inc - SC - 1,RyanW,SC,Screws,129
2023_Q1,39272,966,Lumio Hx Inc - SC - 1,RyanW,SC,Screws,17.2
2023_Q2,39272,966,Lumio Hx Inc - SC - 1,RyanW,SC,Screws,86
2023_Q3,39272,966,Lumio Hx Inc - SC - 1,RyanW,SC,Screws,163.4
2023_Q2,39272,1641,Lumio Hx Inc - NJ - 1,RyanW,NJ,Screws,12.04
2023_Q3,39272,1641,Lumio Hx Inc - NJ - 1,RyanW,NJ,Screws,4.3
2023_Q2,39272,1646,Lumio Hx Inc - FL - 1,RyanW,FL,Screws,670.8
2023_Q3,39272,1646,Lumio Hx Inc - FL - 1,RyanW,FL,Screws,2504.32
2023_Q4,39272,1646,Lumio Hx Inc - FL - 1,RyanW,FL,Screws,1315.8
2024_Q1,39272,1646,Lumio Hx Inc - FL - 1,RyanW,FL,Screws,430
2022_Q3,39272,987,Lumio Hx Inc - CA - 1,Genki,CA,Screws,1059.52
2022_Q4,39272,987,Lumio Hx Inc - CA - 1,Genki,CA,Screws,1296.88
2023_Q1,39272,987,Lumio Hx Inc - CA - 1,Genki,CA,Screws,84.28
2023_Q2,39272,987,Lumio Hx Inc - CA - 1,Genki,CA,Screws,249.4
2023_Q3,39272,987,Lumio Hx Inc - CA - 1,Genki,CA,Screws,1195.4
2023_Q4,39272,987,Lumio Hx Inc - CA - 1,Genki,CA,Screws,739.6
2024_Q1,39272,987,Lumio Hx Inc - CA - 1,Genki,CA,Screws,189.2
2022_Q3,39272,986,Lumio - CA - 1,Genki,CA,Screws,86
2022_Q3,39272,1123,Lumio - AR - 1,Guy,AR,Screws,430
2022_Q4,21060,979,Lumina Sun - MT - 1,Genki,MT,Screws,25.8
2023_Q1,21060,979,Lumina Sun - MT - 1,Genki,MT,Screws,172
2023_Q2,21060,979,Lumina Sun - MT - 1,Genki,MT,Screws,147.92
2023_Q1,14572,1500,Lumina Solar - PA - 1,RyanW,PA,Screws,860
2023_Q2,14572,1500,Lumina Solar - PA - 1,RyanW,PA,Screws,1290
2023_Q1,14572,399,Lumina Solar - MD - 1,RyanW,MD,Screws,2029.6
2024_Q2,7662,2773,Lsci Inc - FL - 1,RyanW,FL,Screws,67.08
2022_Q1,33030,85,Lotus Energy & Solar - FL - 1,RyanW,FL,Screws,129
2022_Q2,33030,85,Lotus Energy & Solar - FL - 1,RyanW,FL,Screws,86
2022_Q3,33030,85,Lotus Energy & Solar - FL - 1,RyanW,FL,Screws,129
2022_Q4,33030,85,Lotus Energy & Solar - FL - 1,RyanW,FL,Screws,51.6
2023_Q1,33030,85,Lotus Energy & Solar - FL - 1,RyanW,FL,Screws,344
2023_Q2,33030,85,Lotus Energy & Solar - FL - 1,RyanW,FL,Screws,731
2023_Q3,33030,85,Lotus Energy & Solar - FL - 1,RyanW,FL,Screws,559
2023_Q4,33030,85,Lotus Energy & Solar - FL - 1,RyanW,FL,Screws,989
2024_Q1,33030,85,Lotus Energy & Solar - FL - 1,RyanW,FL,Screws,344
2023_Q3,39970,1888,Lotus Electric Llc - CO - 1,Genki,CO,Screws,129
2024_Q1,39970,1888,Lotus Electric Llc - CO - 1,Genki,CO,Screws,86
