Contractor_Name,State,RT_POS_Customer,Qtrly_Avg_Kw,Qtrly_Avg_PC
Central Homes Roofing & Solar,FL,TRUE,35.1314001666667,4.3854115
Solar Champs LLC,FL,TRUE,78.6451086363637,9.82265218181818
Compass Solar Energy,FL,,133.264390090909,16.6426547272727
Lee'S Electric,FL,,40.1066945555556,5.00900133333333
Current Home LLC,FL,,33.7315225,4.20612316666667
Detach Reset Solar LLC,FL,TRUE,20.9171852,2.612232
Manatee Solar Inc,FL,,33.8812165,3.8201165
Solar Ray Inc,FL,TRUE,105.2236495,13.1259101666667
"Php Solar, LLC",FL,,52.334432,6.53575885714286
Clay Solar Installation Partners,FL,,16.206504,2.02700875
Jax Contracting LLC,FL,TRUE,42.543724,5.31305075
Core Power Fl Llc,FL,,32.190075,4.0244835
Solar Energy Group Hub LLC,FL,TRUE,27.527375,3.43774175
Green Ready LLC,FL,TRUE,64.0516951666667,7.99042333333333
Quanta Enterprises LLC,FL,,20.8684546,2.6062594
Elite Solar Systems LLC,FL,,21.0813494,2.6329772
Dylanelectrical-LLC,FL,,37.6745143333333,4.70517516666667
Hi Low Roofing,FL,TRUE,28.587036,3.5702236
Solar Construction LLC,FL,,124.987915923077,15.6092209230769
S7 Solar,FL,TRUE,17.3031564285714,2.160905
Sunrayroofs,FL,,17.3722858333333,2.16954266666667
Florida Smart Energy,FL,,164.1206764,20.4964609
Go Sunlogic,FL,,62.069235,7.751057
Wright Energy,FL,,61.985601,7.741983
Solar Dinamics Inc,FL,,46.7300575,5.8358595
Property Services Warranty Inc,FL,TRUE,145.221915615385,18.0819273846154
Spectrum Solar Power LLC,FL,TRUE,20.6584648,2.580016
Wiring Technologies Solutions Llc,FL,,61.372325,7.664451
Certified Powerwall Installers Llc,FL,,13.9403838,1.7033176
ACS,FL,,20.231906,2.52552766666667
Tephra Solar,FL,TRUE,81.0540569230769,10.1207906153846
Coast To Coast Solar Inc,FL,,41.7894150833333,5.21734466666667
"Bright Power Home, LLC",FL,,61.051493,7.62438533333333
Patriot Power Company,FL,,17.9104993333333,2.236743
Solar Boss Systems LLC,FL,,23.55731675,2.589484
Wasp - Solar & Renewable Energy,FL,,52.7852,6.583425
Thomas Harriman Harriman'S Inc,FL,,19.3481684444444,2.41628688888889
"Solartech Energy Systems, Inc",FL,,17.4543333333333,2.17977533333333
Fitsaw Construction,FL,,25.960132,3.2420175
Origin Solar (Fl),FL,,18.005178,2.248691
Solar Sage Corp,FL,TRUE,55.6001276666667,6.9436
D & L Clean Power Solutions Llc,FL,,25.838334,3.225789
Amercian Solar,FL,,17.191244,2.14815666666667
Sabal Construction and Roofing LLC,FL,,19.0484221,2.3789094
Innovative Construction Inspection Inc,FL,,16.0522875,2.002242
Vinyasun Corporation,FL,,18.00225475,2.248202
FPM  Solar,FL,,38.1144935714286,4.75990885714286
Solar 22 LLC,FL,,20.4945534,2.5580976
Sun Wave Energy,FL,,26.918306,3.36095083333333
Elevate Roofing And Solar,FL,,24.26283,3.0328245
Washington Electric LLC,FL,,47.702666,5.957322
Big Orange Solar LLC,FL,,94.4751260833333,11.7987666666667
JDMB Solar,FL,,21.9745666666667,2.79806666666667
Bolt Power LLC ,FL,,132.7847826,16.5827584
Uma Solar,FL,,22.790105,2.8461305
Quality Solar and Battery Installations Inc.,FL,,17.1926886666667,2.146287
Well Electric Technology Inc,FL,,37.475585,4.6802794
Airis Energy Solutions LLC,FL,,28.0442481666667,3.50269883333333
Empire Solar Solutions,FL,TRUE,21.148573,2.6411285
CEG Solutions LLC,FL,,14.5478006,1.817804
305 Permit Runner,FL,,19.23384,2.4024968
Reliant Roofing Inc,FL,,34.87244,4.356849
Solar Scot,FL,,16.4411906,2.053331
Everything Solar,FL,,129.541319166667,16.1777609166667
Montalvo Electric LLC,FL,,25.7804365,3.219577
Solar Connect,FL,,23.04658575,2.87816075
Kasper Electrical Inc,FL,,22.19627425,2.7719705
Fafco Solar,FL,,37.4864984545455,4.68148272727273
Mister Sparky Electric,FL,,12.70611075,1.58735875
Evolve Energy Of Tampa Bay Llc,FL,,19.849628,2.4789105
Go Solar LLC,FL,,47.6892209166667,5.7846295
Florida Energy Water & Air,FL,,11.2904331428571,1.41000014285714
Quality Pro Electric,FL,,18.7717055,2.34513425
Coastal Controls,FL,TRUE,21.1322536666667,2.63596883333333
Roofio LLC,FL,TRUE,19.437068,2.43067
Sigora Solar,FL,,20.965462,2.61905275
All Phase Electric Corp (Fl),FL,,11.9525045,1.49269775
Empwr Solar,FL,TRUE,35.831623,4.684151
Sun Wave Energy Biz,FL,,19.2735598,2.4069688
Eau Gallie Electric Inc,FL,,18.1007411428571,2.26050214285714
Hippo Roofing LLC ,FL,,17.280975,2.158126
Life Style Homes Builders Inc,FL,,18.948896,2.36642333333333
Ultragreen Improvements LLC,FL,,60.36825675,7.77505916666667
Green City Solar LLC,FL,,15.632523,1.883813125
Solar Sesame Inc,FL,,32.037447,4.001293
K&D Electric,FL,,15.902964,1.986205
Solar Solution By Simpli-City Construction,FL,,14.9005418,1.860846
Smartroof LLC,FL,TRUE,10.5223386666667,1.31407633333333
Livingstone Electric,FL,,15.7007975,1.956261
Toda Contracting Group LLC,FL,,17.4480296666667,2.18263133333333
Sun Dynamics Electric,FL,,31.339261,3.922296
Professional Roofing Services,FL,,13.010224,1.624774875
Sprightful LLC,FL,,25.153983,3.14140455555556
Mes Electric LLC,FL,,45.3928753333333,5.66886566666667
Smartsun Energy,FL,,15.535457,1.940137
US Solar Squared LLC/Billy Johnston,FL,,25.412707,3.1736525
Green Planet Electric Llc,FL,,10.3119846666667,1.288214
Turn Two Electric Inc,FL,,102.819204166667,12.84088
Evotec Llc,FL,,30.632259,3.826852
We Are Solar Power,FL,,30.470345,3.805273
SEM Power LLC,FL,,136.951426545455,17.0593168181818
Ark Eco,FL,,104.199820333333,13.0129415555556
Freedom Energy Palm Beach LLC,FL,,64.60594875,8.068671875
Agu Roofing & Solar Llc,FL,,30.401449,3.799171
Infenergy Solar,FL,TRUE,237.2595582,29.6299424
Energy Outlet Incm Dba Teo Solar,FL,,23.4675523333333,2.93073283333333
Suncore Solar,FL,,29.879311,3.73279
PSG Energy Services,FL,,29.498821,3.679783
Synergy Solar LLC,FL,,10.2967561666667,1.20746583333333
AC DC Statewide Electric Inc,FL,,12.953065,1.61792966666667
All Pros Solar LLC,FL,,13.2708426666667,1.65732233333333
Lotus Marketing Group LLC Dba Lotus Energy And Solar,FL,TRUE,81.4817431,10.0754719
Green Solutions Solar & Renova,FL,,26.451806,3.30342
"Solar Service By Jenco, LLC",FL,,14.72970125,1.84376625
Joinus Solar,FL,,15.548024,1.94170733333333
Above All Construction and Remodeling LLC,FL,,17.1706026666667,2.14434183333333
Current Renewables Engineering Inc.,FL,,24.71515,3.086538
Reyes Solar Pr LLC,FL,,23.54047,2.939839
Solar Design Lab,FL,,23.54047,2.939839
Teo Solar,FL,,15.8039795,1.9734715
Alternative Energy Services Inc,FL,,14.415171,1.800213
American Solar Direct,FL,,11.0120095,1.37035
Next Generation Services and Contracting LLC,FL,,26.7087598181818,3.33558081818182
Ijube Solar LLC,FL,,10.7176435,1.3385015
Central Florida Electrician,FL,,15.7919365,1.972734
Electric Unlimited Inc,FL,,10.6627785,1.3316155
Green Home Improvements Plus LLC,FL,TRUE,34.3886403,4.2946906
Public Service Solar,FL,,21.091292,2.367211
Emerald Sun Energy,FL,TRUE,31.3398028,3.9139678
Shane J Kelley LLC,FL,,35.211625,4.397385
Power & Design Electric LLC,FL,,10.5070275,1.310895
Engineered Systems Solutions,FL,,18.084028,2.26023625
Beech Electrical Corp,FL,,15.5004583333333,1.93576633333333
CG Electric,FL,,10.443143,1.304541
Teca Solar Inc,FL,,10.3626466666667,1.29413333333333
Solar Solutions (FL),FL,,20.709255,2.586265
Suneletric Solar,FL,,15.55844075,1.94307025
Best Power Electric Solutions Inc,FL,,25.137618,3.13929866666667
Asp Solar Corp,FL,,13.9175973333333,1.73809166666667
Exexpert Inc,FL,,20.53953,2.565069
Solace Solar Installation Llc,FL,,20.439227,2.552767
Go Watt Sun,FL,,44.3331323333333,5.536519
Lees Electric Co.,FL,,14.895536,1.8602215
FLG Power Solutions Llc,FL,,20.304232,2.535684
Prime Time Permits,FL,,25.8085618888889,3.23671255555556
MK Electric,FL,,10.135657,1.2657865
Positive Energy Solar LLC (FL),FL,,10.0828413333333,1.259191
Elite Solar Group,FL,TRUE,45.9418168,5.7372582
"Hd Roofing and Construction, LLC.",FL,TRUE,106.2235715,13.266231
Hdez Electric Co LLC,FL,,58.969430125,7.364401625
Community Roofing of Florida Inc,FL,,10.0786716666667,1.25833033333333
GenXC Solar Inc,FL,,9.9468045,1.242295
Enlightened Energy,FL,TRUE,9.94552,1.16579
K&D Energy,FL,,19.807103,2.4736
Sunergy Construction,FL,TRUE,19.638201,2.452506
ATN Electrical LLC,FL,,19.479162,2.437021
Barnhardt Construction,FL,TRUE,13.6190738,1.7008112
Bluewater Telecommunications Inc,FL,,31.64140725,3.952068
Caribbean Electric Inc,FL,,15.6735791666667,1.95787433333333
Gazda Solar LLC,FL,,12.7171966666667,1.58805783333333
Action Solar,FL,TRUE,32.583441,4.06923242857143
Sunuso Energy,FL,TRUE,9.817502,1.22605333333333
Gulfstar,FL,,9.565647,1.19462533333333
Mitchell Solar Solutions LLC,FL,TRUE,14.7756701666667,1.84525233333333
Solar Access,FL,,14.1324688,1.764926
Affordable Solar Services,FL,,142.7041219,17.821745
YSG Solar,FL,TRUE,9.338046,1.1661775
Florida Living LLC,FL,,9.43560366666667,1.17836066666667
Weikel Electric Inc,FL,,9.026992,1.127331
Pro Solar USA Of Florida LLC,FL,,8.8722995,1.108013
Protechs Energy Llc,FL,,8.827964,1.102476
Elevated Electric LLC,FL,,17.299506,2.16044
Your Energy Solutions,FL,TRUE,8.647918,1.079991
Gulf Coast Solar,FL,TRUE,56.3507307777778,7.03735577777778
Cc Us Solar Quotes Us Solar Connect (Dba),FL,,21.23062475,2.651376
"Creation Industries, Inc. (Dba) Florida State Energy",FL,,25.7723785,3.2185705
Ev Engineering,FL,,13.75989,1.222291
Watson's Electric LLC,FL,,19.0682206666667,2.381325
All Suncoast Electric Inc,FL,,23.4178063333333,2.9245205
Davis Electric,FL,,11.7545,1.467955
Aireko Energy Group,FL,,10.7236323333333,1.33921533333333
Wavelength Electrical Contracting Inc,FL,,11.541403,1.441342
Solar Avalanche Electric,FL,,11.460836,1.431208
A National Electric Service Inc,FL,TRUE,12.4868355,1.559477
William Henderson LLC,FL,,26.5379976,3.3141917
"Assurance Services, Inc.",FL,,10.7131975,1.337912
Solar Volt Inc,FL,,10.735611,1.340711
James Solar,FL,,10.735611,1.340711
Firewire Services,FL,,9.3790015,1.1715745
Georgia Solar Pros,FL,TRUE,10.658887,1.331129
Sunshine Solar Services Inc.,FL,,55.827372375,6.972000375
AJF Roofing Inc,FL,,10.621832,1.326502
Solomon Electric,FL,,10.621832,1.326502
Proe Solar,FL,,27.3769273333333,3.41895316666667
Go Solar Go,FL,,10.589946,1.32252
G62 Inc,FL,,10.4020415,1.2990535
Energy Technology Services Inc,FL,TRUE,12.789485,1.5952564
Revvolution Contractors Roofing And Solar Llc,FL,,10.515309,1.30344
Energy Solutions LLC,FL,TRUE,10.465602,1.307074
JJ Quality Builders Inc,FL,,10.461794,1.310159
Just Electric & Solar LLC,FL,,10.461794,1.310159
Battle Electric LLC,FL,,13.622011,1.70245333333333
Juuce Energy,FL,,10.461794,1.310159
3 D Solar LLC,FL,TRUE,15.0276045,1.8767145
Platinum Electric LLC,FL,,10.435038,1.303174
How 2 Go Green LLC,FL,,23.0001575,2.87269666666667
Solarconstruction,FL,,10.2757695,1.283895
NSIS Solar,FL,,10.415673,1.301978
Superior Solar Systems LLC,FL,TRUE,10.354627,1.293132
Phoenix Construction Co Inc,FL,,10.354627,1.293132
RWE Renewables,FL,TRUE,10.354627,1.293132
Technical Electrical Services,FL,,10.354627,1.293132
Kp Electric,FL,,10.353374,1.292975
Complete Solar,FL,TRUE,206.8936735,25.7901843
"Julio Electric, Corp.",FL,,10.350591,1.292628
Blue Water Builders,FL,,10.350591,1.292628
Ecoenergy Construction LLC,FL,,27.086846625,3.382849875
All Phase Construction USA,FL,TRUE,27.5197308888889,3.43697822222222
C&A Electric Services Inc.,FL,,110.196391777778,13.7618274444444
Mitch Joseph Electric,FL,,10.350591,1.292628
SolarMax,FL,TRUE,10.334548,1.290625
Ericsson Group Corp.,FL,,10.330934,1.29033
Poly Energy,FL,,10.330934,1.29033
Gelco Electric,FL,,10.326576,1.289629
Apex Energy Tek LLC,FL,TRUE,10.628127,1.327288
Mcl Property Services LLC,FL,,23.04048075,2.877398
Serac Construction Inc,FL,,10.293051,1.285442
Precision Star Electrical Contractors,FL,,10.326576,1.289629
Insurance General Contractors,FL,,10.326576,1.289629
Florida Sunbelt Electric Co,FL,,10.326576,1.289629
Enlightened Solar Inc.,FL,,124.6067011,15.5817385
First Choice Construction,FL,,10.29224,1.285341
Quick,FL,,10.289459,1.28518
Gosolar Ne,FL,,10.269765,1.282534
Kota Energy Group LLC,FL,TRUE,17.18669675,2.146352
Loeser Solar,FL,,10.249622,1.280019
Williams Electric,FL,,10.248863,1.279924
En Solar Usa,FL,,10.530016,1.3150355
"Kaylon Solar and Electrical Services, LLC",FL,,13.8374843333333,1.72808733333333
Sparky'S Solar Services LLC,FL,,10.193116,1.272962
Go Evolve Solar,FL,,10.193116,1.272962
Facility Solutions Group,FL,,10.186379,1.272264
Beazer Homes,FL,,10.186379,1.272264
K&D Electric LLC,FL,,10.186379,1.272264
Florida Solar Construction Llc,FL,,10.186379,1.272264
Total Home Properties Inc Dba Total Home Roofing,FL,,14.7112445,1.8372065
Electrical Professional Of Florida,FL,,10.167523,1.269766
Idj Electric LLC,FL,,10.2123015,1.275358
"Roman Roofing, Inc",FL,,9.3281645,1.1655225
Optimus Solar,FL,TRUE,12.73656375,1.5905985
Silver Sun Solar LLC ,FL,,24.54931625,3.06585525
High Mark Construction Llc,FL,,10.11906,1.263713
Kelly Roofing Inc,FL,,14.8036236666667,1.78246383333333
Renewable Green Energy,FL,,12.0442556666667,1.50416333333333
"Locke Energy Solutions, Inc.",FL,TRUE,10.1764475,1.270914
Divine Electric,FL,,10.095708,1.260797
Zap Tech Electrical Inc,FL,,10.095708,1.260797
Patricks Electric Company,FL,,10.060057,1.256345
Bergel Electric Llc,FL,,10.066191,1.257111
Tsc Inc,FL,,10.046802,1.254751
Solar Energy Systems & Service,FL,TRUE,11.5242896,1.4355916
AND Services,FL,TRUE,118.7641031,14.8318233
Florida Elec Svs & Cont LLC,FL,,10.0794223333333,1.25876366666667
Solar Consultants LLC,FL,,9.8731165,1.232999
"Moss Hollow Solar, LLC",FL,,9.925736,1.23957
Pure Energy (CA),FL,,13.23096675,1.6523425
Magralogic Inc,FL,,9.793861,1.222291
Dave'S Home Helper Service Inc,FL,,42.8776864285714,5.288199
Florida Clean Energy Inc,FL,,9.793861,1.222291
IC Solar Power,FL,,9.793861,1.222291
Solar Service Professionals Inc,FL,,9.2291915,1.152583
Solar Roof Gen,FL,,9.764225,1.219401
Skyline Power Technologies,FL,,9.739581,1.218511
Sunsolar Technology,FL,TRUE,14.9394993333333,1.86572383333333
David Hayford Elec Inc/First Class Elect,FL,,9.51671675,1.1884905
Suncoast Electric Of Manatee Inc,FL,,16.140469,2.01569428571429
Suncoast Roofing Solar & Construction Llc,FL,,9.655393,1.205809
Green Solar Technologies,FL,TRUE,9.60415,1.19941
Tampa Electric,FL,,9.5526645,1.19298
Solar Hybrid Electric LLC,FL,,18.3477786666667,2.29135344444445
NLTL LLC,FL,,28.1546265,3.51607675
J&B Solar,FL,,15.23448,1.9025505
O'Toole Electric Inc,FL,,20.155426,2.5171
Bryan Hindman Electric Llc,FL,,9.60415,1.19941
Respalcorp Electric Llc,FL,,9.60415,1.19941
Tracy & Sons Llc,FL,,9.60415,1.19941
Thomas E Richmond Electric Inc Dba Richm,FL,,9.584861,1.197001
Liberty Solar,FL,,9.8149395,1.225734
Red Royal Electric Inc,FL,,9.540563,1.191469
Morning Star Electric,FL,,9.540563,1.191469
Integrity Home Solutions Services LLC,FL,,9.540563,1.191469
Veteran'S 1St Electric Services Llc,FL,,9.540563,1.191469
Solar Advantage LLC,FL,TRUE,23.593909,2.94656725
Credence Energy Construction  ,FL,,21.6448068,2.7031006
Volt Solar Solutions,FL,TRUE,252.9102284,31.584599
Millican Electric LLC,FL,,12.6719883333333,1.582535
Farrell Power Company,FL,,9.55196566666667,1.19289266666667
Simpler Solar LLC,FL,,11.07877,1.3835664
H & L Electric Of Tallahassee LLC,FL,,9.474566,1.183226
Solar Water Htrs of Hudson Inc,FL,,24.2680385555556,3.03071
T & D Pool & Spa Construction Inc,FL,,42.2140611428571,5.271881
Florida Solar Services LLC,FL,TRUE,16.9057147777778,2.11233055555556
B&Gs Air Conditioning Electrical & Solar Inc,FL,,8.934191,1.115742
Elected Electric LLC,FL,TRUE,31.4415176666667,3.92788433333333
Coastal Electric,FL,,8.871726,1.107941
The Solar Guys (WY),FL,TRUE,19.800989,2.478428
Synergy Inc,FL,,9.754026,1.2181265
Frost Electric Inc,FL,,8.751861,1.092972
Beacon Electrical Contractors Inc,FL,,8.747009,1.092784
Solarverse Advanced Solutions Llc,FL,,8.747009,1.092784
Birdman Contracting,FL,,8.724175,1.089514
Atlas Solar Power,FL,TRUE,8.711649,1.087949
All Good Energies,FL,,13.1436745,1.64144075
Sidebottom Technical Services Inc (Dba) Solar Tech,FL,TRUE,8.670177,1.082771
Jva Electric Inc (Fl),FL,,8.670177,1.082771
Kalahari Solar,FL,,17.2088631666667,2.14916166666667
"Total Electric, Inc.",FL,,8.649753,1.08022
Solar Energy Professionals,FL,,8.649753,1.08022
Tinsley Electric Company,FL,,14.6331545,1.8274535
Turning Point Energy,FL,,8.611842,1.075486
Roark Solar Llc,FL,,8.611842,1.075486
Homes Dot Solar LLC,FL,TRUE,17.9481685555556,2.241448
Salmo Solar Electric Llc,FL,,8.547303,1.067426
ETD Solar,FL,,8.4684,1.057143
Jimmys Electric LLC,FL,,12.3005645,1.5365395
Poulin Solar Pro,FL,,8.4684,1.057143
Nationwide Solar Installer Services,FL,TRUE,9.358786,1.1688585
Solar Energy Industries Association (Seia),FL,,8.1082188,1.01383
Solarvironment,FL,,8.2772545,1.033701
Energy Monster,FL,TRUE,8.15289,1.019048
Cinotti Electric Llc,FL,,8.15289,1.019048
"Sunation Solar Systems, Inc.",FL,TRUE,8.103184,1.011962
Sunlink Solar Energy LLC,FL,,13.8942508888889,1.73517622222222
F&J Electric LLC,FL,,8.037663,1.0040815
Jar Solar LLC,FL,,41.2989572,5.1575994
Raze Solar Inc.,FL,,114.2943662,14.1920936
Equisolar Inc,FL,TRUE,198.010373222222,24.8380342222222
Freedom Forever,GA,TRUE,988.949861,123.475322923077
Poly Energy,GA,,379.192395166667,47.3973923333333
Empwr Solar,GA,TRUE,237.814646076923,29.2396380769231
Palmetto Solar,GA,TRUE,797.59873925,99.6934760833333
Solar Energy Partners,GA,TRUE,85.8635228461539,10.7354902307692
D & L Clean Power Solutions Llc,GA,,382.866421,41.714455
Tesla Energy,GA,,148.569532538462,18.5653223846154
Lotus Marketing Group LLC Dba Lotus Energy And Solar,GA,TRUE,69.66014875,8.57023125
LGCY Power,GA,TRUE,66.1381196666667,8.27463
Southeast Energy Solutions,GA,TRUE,59.4089278333333,7.42613883333333
Luminasun Smart Home LLC,GA,TRUE,46.1627421111111,5.77034266666667
"Alternative Energy Southeast, Inc",GA,,48.4124989230769,6.02606938461539
Conger Electrical Services,GA,,49.7588144285714,6.21834014285714
Titan Solar,GA,TRUE,375.615533272727,46.8170520909091
Goat Roofing,GA,,71.08560575,8.88570075
Jones Custom Holdings LLC,GA,,40.3397605,4.8014985
Custom Solar Solutions,GA,,31.207947,3.89990466666667
"Goodpwr, LLC",GA,TRUE,40.22915,4.98380566666667
Zero Grid Power Solutions LLC,GA,,29.70107675,3.71263425
Firefly Solar,GA,,31.377087,3.92213555555556
Better Tomorrow Solar,GA,,33.8868552,4.2363477
Apollo Electric ,GA,,184.294391,23.0378361111111
Solar Artisas,GA,,34.154532,4.258919
Creative Solar,GA,,102.410274416667,12.80354775
Southern Solar Pros LLC,GA,,26.6480384,3.3288044
Monalee,GA,,18.8323266666667,2.35404066666667
Cherry Street Energy,GA,,19.1605237777778,2.39506511111111
Elav8 Consulting Group Llc,GA,,18.3646564,2.2955818
Be Smart Home Solutions Llc,GA,,16.4158953333333,2.05198666666667
Sun Catcher,GA,,20.004022,2.50050271428571
Rushing Electric Co Inc,GA,,23.7689395,2.97111675
Titanium Solar LLC,GA,TRUE,398.216483111111,49.7841247777778
Georgia Solar Pros,GA,TRUE,16.9492376666667,2.11865466666667
"Sunpath Solar, LLC",GA,TRUE,36.504402,4.553115
"Expanxion Electric, LLC",GA,,32.049206,3.985216
Gain Solar Services,GA,,20.8052696666667,2.60065833333333
"Huston Electric, Inc.",GA,TRUE,14.9919215,1.87399
Sun Harvestars,GA,,21.0545835714286,2.63182271428571
Southern View Energy,GA,,15.3725778571429,1.92157185714286
Apollo Electrical Contractors LLC,GA,,36.516512125,4.5025195
GAF,GA,TRUE,12.6757896,1.5844736
Nicholaus Meyers,GA,,10.993999,1.37425
Millers Plumbing And Electrical,GA,,15.7412205,1.654575
"Powur, PBC",GA,TRUE,17.882384,2.225363
BroCo Solar,GA,,17.342809,2.167851
Solar Sun World,GA,,9.0643806,1.1330476
Ion Solar,GA,TRUE,15.259634,1.907454
"North Main Electrical, LLC",GA,,26.9238795,3.3678695
Solarsmith LLC,GA,,24.7720044,3.0965004
Pink Energy,GA,,502.095583,56.1696322
KR Solar Llc,GA,,14.724209,1.840526
Mypolyenergy,GA,,14.694463,1.836808
American Solar & Alternative Power,GA,,14.166822,1.759853
Go Solar LLC,GA,,40.9449036,4.4975018
GHE Solar,GA,,14.166822,1.759853
Walker Solar Products,GA,,14.166822,1.759853
Live Oak Energy Systems LLC,GA,,16.280163625,2.03502
EmPower Solar,GA,TRUE,13.987998,1.7485
Southern Sol Energy,GA,,13.987998,1.7485
Electrical Innovations LLC,GA,,29.2659504,3.6582434
Solar Turbines,GA,,13.535649,1.692096
Lightskye Energy,GA,,13.535649,1.692096
Boss Solar,GA,,19.74688525,2.4683605
South Carolina Solar LLC,GA,TRUE,30.6596093333333,3.832451
Brierley Electric,GA,,13.1454805,1.6431845
"Coastal Roofworks, LLC",GA,,13.007107,1.625888
Nationwide Solar Installer Services,GA,TRUE,11.926304,1.490788
Builtmx Inc,GA,TRUE,11.926304,1.490788
Quality Solar and Battery Installations Inc.,GA,,11.926304,1.490788
NSIS Solar,GA,,11.926304,1.490788
"South Coast Solar, L.L.C.",GA,TRUE,10.764213,1.34671925
Hannah Solar LLC,GA,,38.0816543333333,4.76020633333333
Jordan Electric,GA,,10.622018,1.327752
Colite Technologies LLC,GA,,10.622018,1.327752
ADT Solar,GA,TRUE,1861.7927915,227.5863535
Southern Sol Energy Services LLC,GA,,19.1030356666667,2.38787933333333
Radiance Solar,GA,,9.925722,1.240715
Sunrun Inc.,HI,TRUE,3718.16731023077,732.839273230769
RevoluSun,HI,TRUE,887.589786076923,178.549724846154
Hawaii Energy Connection LLC,HI,,654.634377307692,131.687846923077
Provision Technologies Inc,HI,,385.585560769231,77.1508456923077
"Alternate Energy, Inc.",HI,,663.980632384615,133.567962461538
Hawaii Unified Industries,HI,,346.315404923077,69.6979095384616
Holu Hou Energy,HI,,138.253144461538,27.8113394615385
Solartech Industries,HI,,332.620073153846,66.9126947692308
Tesla Energy,HI,,475.692618384615,95.6914867692308
Rising Sun Solar Electric LLC,HI,TRUE,384.212047153846,76.1847776153846
Malama Solar LLC,HI,,346.980106846154,69.6873459230769
"Ecomen Solar, LLC",HI,TRUE,236.835894,47.6424858571429
Iosepa Electric and General Contracting,HI,,168.604815222222,33.5737485555556
Nathan Wood General Contractor,HI,TRUE,203.971761,41.0314566923077
Sunspear Energy LLC,HI,,160.112234076923,32.2133435384615
Independent Energy Hawaii,HI,,178.082232538462,35.8234554615385
Bluesky Energy Inc,HI,TRUE,140.96283825,15.31489375
Wikiwiki Electric LLC,HI,,118.810267461538,23.900163
Haleakala Solar Inc,HI,,167.960256083333,33.7872945
Pacific Energy Solutions,HI,,50.8658595454546,10.1862110909091
Renewable Energy Services Inc. (RES),HI,,99.6947794166667,15.7781455
Villaflor Incorporated,HI,,102.246635230769,20.5681823076923
Renewable Energy Service of New England,HI,TRUE,94.79606475,9.9435245
Regis Electric LLC,HI,,62.3332313076923,11.3474196153846
M Watanabe Electrical Contractor Inc,HI,,71.2632238571429,14.3354842857143
Seven Star Electric,HI,,43.5425279090909,8.75912109090909
Island Pacific Energy LLC,HI,,59.5963660833334,11.9885500833333
eStat Hawaii DBA Haru Energy,HI,,62.4408274545455,12.5607490909091
Photonworks Engineering LLP,HI,,145.227575538462,29.2143334615385
Hi-Power Solar LLC,HI,,62.9497533846154,12.6631263076923
Caliva Electrical Service LLC,HI,,40.6695848,8.1811928
4MG LLC,HI,,112.024294846154,22.5350801538462
Sunshine Solar LLC,HI,TRUE,26.43491925,5.31771266666667
Oceanhead Solar and Electric LLC,HI,,43.9624330769231,8.85661061538461
Walters Electric Inc,HI,,40.0835646923077,7.03514707692308
Honolulu Solar LLC,HI,,37.6428886153846,7.57233553846154
Jackson Electric LLC,HI,,27.1953891818182,5.47069063636364
No Problem Electric Inc,HI,,22.282203,4.4823425
Maui Pacific Solar Inc,HI,,15.7422953846154,3.16675838461538
Moke's Electric LLC,HI,,19.66752,3.69985575
Hawaii Pacific Solar LLC,HI,,16.4058910909091,3.300249
Attyx Hawaii Llc,HI,,74.952064,15.086483
BlueSky Energy LLC (HI),HI,,66.4692994,12.6884456
Sunking Inc,HI,,14.8599440833333,2.9892625
Mercury Solar,HI,,26.8268406666667,5.396553
Inspired Energy Solutions,HI,,21.20442225,4.26574675
Solar Plus Inc,HI,,11.1749951428571,2.24798914285714
Rz Electric Inc,HI,,10.2593873636364,2.06380345454545
Powernet Inc,HI,,19.2830846666667,3.87903266666667
Bk Systems Inc,HI,,17.15229375,1.801601
Central Pacific Management LLC,HI,,13.994335,2.61213609090909
Schock Electric,HI,,20.6118605555556,4.14633211111111
Preferred Electric LLC,HI,,8.02770511111111,1.61487266666667
G M Construction Inc (HI),HI,,12.1884143333333,1.45229
Yamamoto Electrical Services LLC,HI,,18.5078552,3.2867898
Professional Electrical Hawaiian Contractors,HI,,21.6593482307692,4.35704761538462
A One Electric LLC,HI,,23.7624162727273,4.78010590909091
Husky Electrical Services Inc,HI,,14.3942184285714,2.89557657142857
Spree Solar Systems LLC,HI,,12.2774807272727,2.15199654545455
H Nu Solar LLC,HI,,12.2773961538462,2.469751
Tees Electrical and Maintenance LLC,HI,,11.20647,2.25432075
Z's Electric Limited Liability Company,HI,,29.235823,1.015873
"Ap General Contracting, LLC",HI,,27.738837,1.032895
Delta Electric Inc,HI,,7.75466425,1.55994725
Maselli Electric,HI,,7.31692685714286,1.47189071428571
Renew Hawaii Solar LLC,HI,,8.287749,1.66718433333333
JBE Electrical Services,HI,,7.80865955555556,1.57080922222222
Amcon Companies LLC,HI,,17.18792,3.4575642
Neighborhood Power Corporation,HI,,11.011546,2.21510966666667
Johnson Controls Inc.,HI,,20.878649,4.2
East End Electric LLC,HI,,9.43872271428571,1.89871642857143
Makekau Electrical LLC,HI,,20.728579,4.169811
Makai Power Systems Inc,HI,,7.1683548,1.4420038
Metta Electric LLC,HI,,26.7579946363636,5.38270327272727
AC Positive Electric LLC,HI,,6.879761625,1.38394975
Vans Electric Inc,HI,,10.0192708,2.0155012
