Cust_ID,Customer,Dist_Code,PC #,State,Rep,MINI,APEX,C-MOUNT,Accessories,Tools,Bolts,Screws,Unknown
2074,Second Generation Energy Llc,1,4431,MA,RyanW,164,,,,,62,480,
18,Sunergy Solar Llc,1,5888,FL,RyanW,163,,,,,,,
1754,Palmetto Clean Technology,1,1154,OH,Guy,162,,,,,,380,
2367,Nova Direct Homes,1,3273,TX,Genki,162,,,,,,240,
1504,Jc Electric,1,8187,ID,Genki,160,,,,,,420,
329,Solar Energy World,1,8018,FL,RyanW,160,,,,,,,
2517,Emes Solar Inc,4,0,NY,RyanW,160,,,,,,500,
1445,"Meraki Installers, Llc",1,237,TX,Genki,160,,,,,20,300,
24,Affordable Energy Center,1,5888,FL,RyanW,160,,,,,,,
624,Plug Pv Llc,1,1045,IN,Guy,160,,,,,,,
1180,410 Energy Solutions,1,9106,MD,RyanW,160,,,,,124,200,
2624,Middletow 01,5,0,NJ,RyanW,160,,,,,,640,
2581,Solar Elite Llc,3,0,PA,RyanW,160,,,,,,,
1165,E2sol,1,704,OR,Genki,160,,,,,,,
2647,Solar Mites,1,4950,IL,Guy,160,,,,,,,
551,Sunblue Energy,1,1670,CT,RyanW,160,,,,,,480,
2737,Bright Side Solar,1,5621,FL,RyanW,160,,,,,,,
1043,Revision Energy Inc,1,224,MA,RyanW,160,,,,,,500,
2896,Ambia Energy Llc,1,4950,IL,Guy,160,,,,,,,
2498,Jbi Solar*,4,0,NY,RyanW,160,,,,,400,400,
2994,Sunwise Energy Llc,1,5944,PA,RyanW,160,,,,,,,
3034,Allcities Solar And Electric,1,8801,WA,Genki,160,,,,,100,,
3001,Solar Life,1,5621,FL,RyanW,160,,,,,,100,
3063,Green Mountain Electric Supply,1,120,NY,RyanW,160,,,,,,480,
3076,9291 Constructive Resource Inc,6,0,FL,RyanW,160,,,,,,,
3074,Axia Solar Corp,1,6552,CA,Genki,160,,,,,,,
2825,Greenspire Llc,1,6435,CA,Genki,157,,,,,,396,
2188,Epc Solar,1,8018,FL,RyanW,156,,,,,,340,
2430,Kosmos Solar,1,237,TX,Genki,152,,,,,,148,
2088,Sunnova,1,9106,MD,RyanW,150,,,,,,,
2607,Cod,1,1132,GA,RyanW,150,,,,,,128,
2597,Florida Solar Installations Ll,1,5621,FL,RyanW,150,,,,,,220,
2966,Premier Power,1,5364,OK,Guy,150,,,,,,,
3112,Cosmo Solaris,1,8460,VA,RyanW,150,,,,,,400,
2051,Solar Gain Inc.,1,8808,AZ,Genki,149,,500,,,,,
2537,Texas Direct Solar,1,3273,TX,Genki,148,,,,,,560,
2977,Lgcy Power,1,3293,IL,Guy,148,,,,,,592,
3023,Elite Solar Group,1,5621,FL,RyanW,148,,,,,,400,
92,Solar Sme,1,236,TX,Genki,147,,,,,,174,
2964,Solar Elite,1,5887,PA,RyanW,143,,,,,,101,
684,Cod Sales - Auburn,1,224,MA,RyanW,140,,920,,,,300,
2414,Solshine,1,1154,OH,Guy,140,,,,,,,
385,Yes! Solar Solutions,1,6058,NC,RyanW,140,,,,,100,420,
30,Energy Solutions Direct,1,8018,FL,RyanW,140,,,,,,,
1089,Sunnova Energy Corportation,1,224,MA,RyanW,140,,,,,200,700,
515,Innovative Solar,1,8618,FL,RyanW,140,,,,,80,400,
1147,"Dba Skyfox Energy, Inc",1,1987,TX,Genki,140,,,,,,600,
878,Solar Energy Services,1,9106,MD,RyanW,140,,,,,200,700,
2701,Solarblocks Energy,2,0,NY,RyanW,140,,,,,,,
2774,Lehmann Electric & Design,1,4407,WI,Guy,140,,,,,40,160,
2886,Energy Renovation Center,1,6435,TX,Genki,140,,,,,,840,
2492,Newport Electric,4,0,RI,RyanW,140,,,,,500,500,
2979,Ethical Energy,1,5944,PA,RyanW,138,,,,,,,
2972,Nedes Llc,1,236,MD,RyanW,134,,,,,,536,
2962,Solar Energy Group Hub,1,5621,MD,RyanW,132,,,,,,450,
23,**Cod** Solar Side Up,1,1875,CO,Genki,131,,,,,420,3350,
2638,Volt Llc,1,1045,IN,Guy,130,,100,,,,,
484,Smart Green Inc,1,224,RI,RyanW,130,,40,,,,440,
2436,Infenergy Llc,1,3273,LA,RyanW,130,,,,,70,300,
190,Cod Sales,1,237,TX,Genki,130,,,,,,,
371,Neal Electric,1,4991,NH,RyanW,130,,,,,,250,
554,Nj Solar Power,1,5887,NJ,RyanW,128,810,,,5,,1518,
2764,Patriot Power,1,236,TX,Genki,126,,,,,,524,
180,Green Brilliance,1,9106,DC,RyanW,126,,,,,,,
1347,Ameco Solar Llc,1,1024,CA,Genki,124,,,,,,112,
2578,Solstice Solar Llc,1,3273,TX,Genki,122,,,,,,60,
1330,Cod-Mountainstar Solar,1,1987,TX,Genki,120,,,,,,100,
2533,Ace Solar*,4,0,MA,RyanW,120,,,,,,0,
1826,Complete Solar,1,4422,NH,RyanW,120,,,,,,240,
1266,Sunstate Solar Inc.,1,148,NM,Genki,120,,,,,,700,
775,Smart Green Inc,1,224,MA,RyanW,120,,,,,,,
936,"Positivesynergyllc,Dba Havasu ",1,4090,NV,Genki,120,,,,,,200,
2544,Sme,1,9106,MD,RyanW,120,,,,,,,
1645,All Solar,1,5621,FL,RyanW,120,,,,,,,
2022,Peninsula Solar,3,0,MI,Guy,120,,,,,,,
2083,Kpost Roofing,1,237,TX,Genki,120,,,,,,540,
163,"Cod-Soltech Energy, Llc",1,1987,TX,Genki,120,,,,,,200,
2609,Big Solar Energy,2,0,NJ,RyanW,120,,,,,,,
2594,Inti Solar,1,120,NY,RyanW,120,,,,,,,
2599,Elite Electrical Contracting,1,4984,CT,RyanW,120,,,,,,,
2741,Art's Construction Company,1,2576,CA,Genki,120,,,,,,240,
1376,Sunbright Solar Llc,1,8756,AZ,Genki,120,,,,,,,
1947,Palmetto Clean Technology,1,6058,NC,RyanW,120,,,,,,300,
2747,Devlin Contracting & Maint Inc,4,0,CT,RyanW,120,,,,,200,200,
3221,Commercial Solutions Â Indiana,1,1045,MI,Guy,120,,,,,200,,
2760,Sunpeak,2,0,WI,Guy,120,,,,,,,
1184,Cod Sales,1,3287,MI,Guy,120,,,,,,,
73,"Solar Works Energy, Llc",1,4029,NM,Genki,120,,,,,,,
702,Lumio Hx Inc.,1,3273,TX,Genki,120,,,,,,,
2888,Elevate Roofing And Solar - Co,1,8618,FL,RyanW,120,,,,,,50,
2946,Cosmo Solaris,2,0,TX,Genki,120,,,,,,,
2944,Insight Ventures Llc,4,0,MA,RyanW,120,,,,,300,600,
2987,Bluenergy Llc,1,8018,FL,RyanW,120,,,,,,240,
2481,Second Generation Energy,4,0,MA,RyanW,120,,,,,200,200,
2903,Summit Solar Solutions Llc,4,0,CT,RyanW,120,,,,,200,300,
3059,Joya Solar Inc,1,5621,FL,RyanW,120,,,,,,,
3119,4992623 Lehigh Solar,6,0,NJ,RyanW,120,,,,,,,
3107,Green Brilliance,3,0,VA,RyanW,120,,,,,,,
2874,Interconnect Electric,1,9106,MD,RyanW,119,,,,,,300,
1936,All Energy Services Llc,1,5621,FL,RyanW,116,,,,,,,
2595,Integratesun,1,5944,VA,RyanW,115,,,,,,230,
1552,Cod Sales,1,4407,WI,Guy,115,,,,,115,230,
293,Solar Energy Systems & Service,1,8618,FL,RyanW,115,,,,,,,
2699,Southeast Energy Solutions,1,1132,GA,RyanW,113,,,,,30,360,
483,Expert Inc,1,4560,FL,RyanW,112,,,,,,831,
1736,Am Shine Electric,1,1024,CA,Genki,110,,,,,20,200,
2545,Smartroof Inc,1,5944,PA,RyanW,110,,,,,65,340,
2606,Cod-Vantage Point Solar,1,1987,TX,Genki,110,,,,,,,
2963,Solar Energy Group Hub,1,9106,DC,RyanW,110,,,,,,300,
1300,365 Solar Energy,1,5944,PA,RyanW,107,,,,,75,450,
2671,"Harvest Solar Of Texas, Llc",1,3273,TX,Genki,104,,,,,,,
3100,New Energy Solutions,1,4984,CT,RyanW,102,,,,,,408,
2258,Nj Solar Power,2,0,NJ,RyanW,100,7072,,1600,,,,
1986,Imperium Solar,3,0,PA,RyanW,100,48,,,,,,
2797,All Bay Solar,1,5040,CA,Genki,100,,100,,,,100,
1748,Syngulf Energy Llc,1,237,TX,Genki,100,,,,,,,
1075,North Coast,1,960,MI,Guy,100,,,,,,,
1646,Lumio Hx Inc,1,5888,FL,RyanW,100,,,,,,,
2433,J&C Energy Solutions Direct,1,8618,FL,RyanW,100,,,,,,,
1646,Lumio Hx Inc,1,8018,FL,RyanW,100,,,,,80,400,
1670,Cod-Pep Solar,1,8756,AZ,Genki,100,,,,,100,400,
2525,Cazeault Solar & Home,4,0,MA,RyanW,100,,,,,100,600,
95,Solarmax,1,8618,FL,RyanW,100,,,,,80,340,
1509,Sun Services Usa,1,5621,FL,RyanW,100,,,,,,400,
205,Empower Energy Solutions,1,4984,MA,RyanW,100,,,,,40,400,
2047,Cod - Energize 806,1,4391,TX,Genki,100,,,,,60,,
1346,All Energy,1,224,MA,RyanW,100,,,,,,400,
2512,Energy Monster,4,0,MA,RyanW,100,,,,,200,200,
2426,"Meraki Installers, Llc",1,1987,NM,Genki,100,,,,,,200,
2633,Brick 07,5,0,NJ,RyanW,100,,,,,,,
2014,Cavu Solar,3,0,VA,RyanW,100,,,,,,,
1787,Sustainable Revolution - Sunbl,1,8808,AZ,Genki,100,,,,,,,
2669,High Performance Homes,1,8064,WA,Genki,100,,,,,100,400,
2718,Gulf Coast Solar Llc,1,8018,FL,RyanW,100,,,,,,200,
2769,Newport Solar *3,4,0,RI,RyanW,100,,,,,100,300,
1604,Jason Colgan Works,1,5888,FL,RyanW,100,,,,,,,
100,Cod Sales,1,4250,NY,RyanW,100,,,,,100,240,
2833,Coop Berlin,5,0,NJ,RyanW,100,,,,,,,
702,Lumio Hx Inc.,1,239,TX,Genki,100,,,,,,,
2843,89194 Castle Energy,6,0,NJ,RyanW,100,,,,,,,
398,Hays Electrical,1,3273,TX,Genki,100,,,,,,,
737,Paradise Energy Solutions,1,6462,NY,RyanW,100,,,200,,,,
2859,"Simplestar, Llc",1,1045,IN,Guy,100,,,,,,,
3009,"Revision Energy, Inc.",1,4422,NH,RyanW,100,,,,,,600,
3019,"Greenlink Solar Solutions, Inc",1,4950,IL,Guy,100,,,,,,,
3058,Lunex Power Inc,4,0,MA,RyanW,100,,,,,100,200,
3067,Everlast Energy,1,4984,MA,RyanW,100,,,,,,400,
2575,Steadfast Home Solar,1,6435,CA,Genki,98,,,,,,400,
872,Cod Sales,1,4422,ME,RyanW,95,1,,20,,,81,
73,"Solar Works Energy, Llc",1,148,NM,Genki,95,,12,,,,8700,
3026,Conexsol Orlando Llc Dba Switc,1,5621,FL,RyanW,95,,,,,,,
3065,Florida Solar And Light,1,4560,FL,RyanW,95,,,,,,100,
1247,Suncoast Structural Steel,1,1024,CA,Genki,94,,,,,,,
2648,Solar Elite,1,5887,NJ,RyanW,94,,,,,,20,
3096,Samba Energy,1,8460,NJ,RyanW,94,,,,,,200,
2676,Dynamic Solar Design,1,236,TX,Genki,93,,,,,,110,
111,Cod Sales,1,5887,NJ,RyanW,92,45,,,,2,19,
191,Cod Solar Acct Only,1,7605,CA,Genki,92,,,,,25,64,
2791,Better Earth Electric Inc,1,4391,TX,Genki,92,,,,,,,
1487,Complete Solar,1,224,MA,RyanW,90,,,,,50,360,
1502,Novasource,1,224,MA,RyanW,90,,,,,50,450,
2719,Green Rack Contracting,1,1154,OH,Guy,90,,,,,,,
3113,Cod Show Me State Electric,1,8018,FL,RyanW,90,,,,,,360,
3090,Sun Dollar Solar,1,6435,CA,Genki,90,,,,,,,
2564,Demo King,1,236,GA,RyanW,88,,,,,88,352,
2595,Integratesun,1,3273,VA,RyanW,87,,,,,67,40,
1434,Brightway Energy Llc,1,224,MA,RyanW,87,,,,,,152,
2413,Source Solar,1,4950,IL,Guy,85,,,,,,,
1941,Elected Electric Llc,1,8018,FL,RyanW,85,,,,,85,,
932,Solar 365,1,239,TX,Genki,85,,,,,85,200,
195,Innovative Solar Energy,1,5621,FL,RyanW,85,,,,,25,400,
513,21st Century Power Solutions,1,9106,MD,RyanW,84,,,,,,100,
2884,Freedom Forever,1,6435,PA,RyanW,84,,,,,,,
1638,Cod Sales,1,4664,MN,Guy,83,,,,,31,145,
3033,Arf Solar Llc,1,6640,IL,Guy,82,,,,,,,
247,Go Solar Power Llc,1,4560,FL,RyanW,81,,,81,,81,362,
1646,Lumio Hx Inc,1,5621,FL,RyanW,80,,,,,,600,
906,Kingdom Solar,1,8797,CA,Genki,80,,,,,,120,
2446,Big Solar Energy,3,0,NJ,RyanW,80,,,,,,,
1716,Cod-Infinity Solar,1,8756,AZ,Genki,80,,,,,200,200,
829,Lg Solar Llc,1,237,TX,Genki,80,,,,,,,
2147,Solarmite Solutions,2,0,NJ,RyanW,80,,,200,,,,
2428,Mayer Solar,1,237,TX,Genki,80,,,,,,,
973,Cod Sales,1,5364,OK,Guy,80,,,,,20,,
308,Devlin Contracting & Maintenan,1,4991,NH,RyanW,80,,,,,80,200,
1892,Mona Lee Inc.,1,6552,CA,Genki,80,,,,,80,500,
2546,Smart Green Inc,1,224,CT,RyanW,80,,,,,,,
1394,Sunergy Solutions,1,4991,NH,RyanW,80,,,,,,300,
663,Powerfactor,1,9106,MD,RyanW,80,,,,,,,
2613,"Alexa Air, Inc.",1,8018,FL,RyanW,80,,,,,62,100,
517,Palmetto Clean Technology,1,6058,VA,RyanW,80,,,,,,300,
2614,"1 Source Solar, Llc.",1,1045,IN,Guy,80,,,,,,,
2576,Source Solar,1,1045,IN,Guy,80,,,,,,,
1801,Energy Harbor Llc,1,5621,FL,RyanW,80,,,,,,100,
2649,Sirio Solar Energy,1,1987,TX,Genki,80,,,,,,200,
2503,I.n.o Electric Service,4,0,MA,RyanW,80,,,,,200,100,
2732,Cod Sales,1,6692,UT,Genki,80,,,,,,,
72,Invaleon Technologies Corp,1,224,MA,RyanW,80,,,,,,300,
309,Energy Technology Services,1,5621,FL,RyanW,80,,,,,,360,
2728,Empower Energy Solutions,1,4422,ME,RyanW,80,,,15,,,2710,
2729,Efficient Electrical Solutions,1,4431,RI,RyanW,80,,,,,100,200,
1633,Connectm Technology Services L,1,4431,MA,RyanW,80,,,,,,200,
2803,Sun Rite,1,224,RI,RyanW,80,,,,,,,
1591,Empire Solar Solutions,1,1670,CT,RyanW,80,,,,,,300,
171,Solar Source,1,5621,FL,RyanW,80,,,,,,1000,
2950,"81222 Mirasol Solar, Inc Dba M",6,0,FL,RyanW,80,,,,,,,
2905,Perihelion Solar,2,0,AR,Guy,80,,,,,,,
1255,Evolution Energy,1,1670,NY,RyanW,80,,,,,,240,
2980,Empire Solar Solutions,1,1670,PA,RyanW,80,,,,,,240,
2954,30039 Independence Renewable E,6,0,IL,Guy,80,,,,,,,
1834,Cod - Amped Bros,1,4391,TX,Genki,80,,,,,,,
2996,Sunnova Energy - Local Orders,3,0,TX,Genki,80,,,,,,,
3035,88887 Cnc Solar,6,0,DE,RyanW,80,,,,,,,
2396,Independent Green Technologies,1,5888,FL,RyanW,80,,,,,,,
3030,Axiom 360 Solar And Roofing,1,1132,NC,RyanW,80,,,,,,160,
3003,Solar Energy Systems,3,0,FL,RyanW,80,,,,,,,
2998,Summit Solar Corp,3,0,NJ,RyanW,80,,,,,,,
3041,"[Cod] Nova Solar, Inc.",1,6408,VA,RyanW,80,,,,,,,
3064,Goodpwr Llc,1,5944,PA,RyanW,80,,,,,,,
3071,Clean Bright Solutions,1,236,TX,Genki,80,,,,,,,
3048,Solar Energy Partners Llc,1,1132,GA,RyanW,80,,,,,,240,
3114,Carpe Diem,1,4560,FL,RyanW,80,,,,,,,
3101,Nedes Llc,1,236,VA,RyanW,80,,,,,,320,
3122,13073 Eco Depot Inc,6,0,WA,Genki,80,,,,,,,
713,Missouri Solar Solutions,1,3584,MO,Guy,80,,,,,80,360,
1861,Tge Solar,1,1154,KY,Guy,79,,,,,48,,
2883,Geoscape Solar,1,4598,NJ,RyanW,79,,,,,,4,
2773,Lsci Inc,1,8018,FL,RyanW,78,,,,,,156,
1027,Ies Batteries,1,4422,ME,RyanW,78,,,,,,220,
1823,American Solar Repair-Cod,1,5887,NY,RyanW,77,139,10,,,20,21,
875,Gulf Electrical Services Llc,1,8018,FL,RyanW,76,,,,,,,
1498,Solar Trek Llc,1,5621,FL,RyanW,76,,,,,,132,
1817,American Solar Repair-Cod,1,5887,NJ,RyanW,75,8246,30,,,18,217,
2550,Pamlico Solar,1,6058,NC,RyanW,75,,,,,,300,
1101,Appalachian Renewable Power,1,1154,OH,Guy,75,,,,,,,
2823,Hi Low Roofing,1,5621,FL,RyanW,75,,,,,,200,
851,Exact Solar,1,5887,NJ,RyanW,73,,,,,4,,
2068,Solvolta,1,1024,CA,Genki,71,,40,,,,240,
2421,Pwr Logix (All Star Contractor,1,6435,CA,Genki,70,,,,,,,
1443,Premier Improvements,1,4984,CT,RyanW,70,,,,,,60,
2570,603 Solar,1,4991,ME,RyanW,70,,,,,,,
2201,Midwest Solars Llc,1,4664,MN,Guy,70,,,,,,,
2703,Solar Landscape,1,4598,NJ,RyanW,70,,,,,,10000,
1918,Fastrac,1,237,TX,Genki,70,,,,,,100,
2811,Rose Services & Solutions,1,5621,FL,RyanW,70,,,,,,,
3060,"Integrate Sun, Llc",1,236,TX,Genki,70,,,,,,140,
1762,Wired Goat Llc,1,8187,WA,Genki,68,,,,,12,300,
2753,Xtg Solar Solutions,1,5621,FL,RyanW,68,,,,,,,
569,Lippolis Electric,1,1670,NY,RyanW,66,,,,,,200,
2582,Solar 360 Building Services,1,6435,CA,Genki,65,,,,,,270,
1836,Geo Electric,1,8187,WA,Genki,65,,,,,60,280,
477,Cod Sales,1,7133,CA,Genki,64,,,,,,100,
2813,"Palmetto Clean Technology, Inc",1,6254,NV,Genki,63,,,,,,315,
724,Iq Power Llc,1,5621,FL,RyanW,62,,,,,140,700,
2537,Texas Direct Solar,1,236,TX,Genki,62,,,,,,100,
2510,Future Energy Solar -  Cod,4,0,MA,RyanW,60,469,,,,100,300,
1995,Solar Guardians Usa,3,0,NJ,RyanW,60,72,,,,,,
2488,Pine Tree Solar Cod,4,0,ME,RyanW,60,,,,,100,,
2105,Meraki Solutions,1,1987,TX,Genki,60,,,,,,100,
2445,Blue Light Energy Llc,1,224,MA,RyanW,60,,,,,60,120,
18,Sunergy Solar Llc,1,5621,FL,RyanW,60,,,,,,,
987,Lumio Hx Inc,1,5040,CA,Genki,60,,,,,,60,
329,Solar Energy World,1,8618,FL,RyanW,60,,,,,,,
1186,"Paradise Energy Solutions, Llc",1,8460,OH,Guy,60,,,,,,200,
85,Lotus Energy & Solar,1,5621,FL,RyanW,60,,,,,40,800,
205,Empower Energy Solutions,1,4431,MA,RyanW,60,,,,,60,300,
987,Lumio Hx Inc,1,311,CA,Genki,60,,,,,,80,
483,Expert Inc,1,8018,FL,RyanW,60,,,,,100,300,
1923,Mona Lee Inc,1,7133,CA,Genki,60,,,,,60,300,
2552,Orius Solar Care,1,239,TX,Genki,60,,,,,60,128,
2548,Savkat Inc,4,0,NH,RyanW,60,,,,,100,200,
2099,"Grid Solar, Llc",1,6640,MO,Guy,60,,,,,,,
2542,Solar Squad,1,3273,TX,Genki,60,,,,,,,
2617,"Granite State Solar, Llc",4,0,NH,RyanW,60,,,,,100,100,
2619,Cazeault Solar & Home*,4,0,MA,RyanW,60,,,,,300,300,
2375,Affordable Solar Services,1,5621,FL,RyanW,60,,,,,,200,
2002,Athens Electric,3,0,OH,Guy,60,,,,,,,
975,Deep Canyon Llc,1,8808,AZ,Genki,60,,,,,,,
2610,Axiom 360 Llc,1,7605,SC,RyanW,60,,,,,60,180,
2596,Integrated Home Energy Llc,3,0,PA,RyanW,60,,,,,,,
1530,Next Energy Llc,1,4407,WI,Guy,60,,,,,360,120,
989,Cod Sales,1,1154,OH,Guy,60,,,,,,,
2658,Old Glory Solar,1,224,MA,RyanW,60,,,,,,,
2672,Green Alternatives Inc,1,3293,IN,Guy,60,,,,,100,300,
2131,Xolar Renewable Energy,2,0,IL,Guy,60,,,,,,,
1345,Sunpower Corporation,1,6552,CA,Genki,60,,,,,200,,
2520,Earth Smart Solar,4,0,CT,RyanW,60,,,,,100,200,
296,Inty Power,1,8756,AZ,Genki,60,,,,,,80,
647,Cod Sales,1,4950,IL,Guy,60,,,,,,,
2711,Phoenix Exteriors,2,0,IL,Guy,60,,,,,,,
2722,"Geoscape Solar, Llc",3,0,NJ,RyanW,60,,,,,,,
2784,Detach Reset Solar Llc,1,6435,CA,Genki,60,,,,,,180,
562,Cod Sales,1,8187,WA,Genki,60,,,,,,,
2830,Freedom Forever,1,5621,FL,RyanW,60,,,,,,,
477,Cod Sales,1,9001,CA,Genki,60,,,,,,,
2820,Lucent Energy Management,3,0,NJ,RyanW,60,,,,,,,
2867,Nw Diy Solar,1,8187,WA,Genki,60,,,,,,240,
1357,Affordable Solar Roof & Air Ll,1,8618,FL,RyanW,60,,,,,,120,
2854,"Solar Works Energy, Llc",1,4029,TX,Genki,60,,,,,,,
1540,Cedar Creek Energy,1,4664,MN,Guy,60,,,,,,100,
2889,Efficient Electrical Solutions,1,4431,MA,RyanW,60,,,,,,,
2897,"Aeps Electric, Llc.",3,0,NJ,RyanW,60,,,,,,,
2953,4990821 Tri State Solar Servic,6,0,NJ,RyanW,60,,,,,,200,
1573,Atlantic Alternative Power,1,4984,MA,RyanW,60,,,,,,100,
2965,Rock Solid Electric,1,8187,WA,Genki,60,,,,,,400,
2952,4991369 Solartek Distributors,6,0,CO,Genki,60,,,,,,,
1514,Vantage Point Solar,1,1987,TX,Genki,60,,,,,,,
3022,Evolution Energy,1,1670,CT,RyanW,60,,,,,,180,
2464,Sunwind Llc,4,0,MA,RyanW,60,,,,,,300,
2991,Tri-City Electric,1,987,IA,Guy,60,,,,,,,
3050,"Simplicity Power, Llc",1,4391,TX,Genki,60,,,,,,,
1421,Dragon Solar Llc,1,5621,FL,RyanW,60,,,,,,,
3057,Mack Solar,3,0,NJ,RyanW,60,,,,,,,
3089,Sun Solar Energy,1,311,CA,Genki,60,,,,,,,
3111,Demo King,1,236,VA,RyanW,58,,,,,,232,
1818,American Solar Repair-Cod,1,5887,CT,RyanW,57,,,,,17,21,
1801,Energy Harbor Llc,1,8018,FL,RyanW,56,,,,,28,112,
2381,Demo King,1,236,TX,Genki,56,,,,,56,224,
2067,Solar Savings Direct,1,6435,CA,Genki,56,,,,,,650,
1444,Bright Home Solutions,1,224,MA,RyanW,54,,,,,,400,
2429,Magic Sun Power,1,6435,CA,Genki,53,,,,,53,220,
2696,Sunbros Solar,1,821,MT,Genki,50,,20,,,50,200,
80,Solarwise Energy Solutions,1,8018,FL,RyanW,50,,,,,50,100,
924,Cod,1,1132,SC,RyanW,50,,,,,50,100,
1930,Soleil Energy Corp,1,9106,MD,RyanW,50,,,,,,,
849,Cod Sales,1,4090,NV,Genki,50,,,,,,,
2093,Demo King,1,236,MD,RyanW,50,,,,,200,50,
1225,"Hall Electrical Systems, Inc",1,8018,FL,RyanW,50,,,,,,100,
990,Cod Sales,1,6640,MO,Guy,50,,,,,,,
1938,"Independence Renewable Energy,",1,1045,IL,Guy,50,,,,,,,
1538,Cod Sales,1,4187,AR,Guy,50,,,,,,100,
2812,R&K Solar Llc,1,5621,FL,RyanW,50,,,,,,,
2827,"Green Energy Options Of Keene,",1,4991,NH,RyanW,50,,,,,,400,
2984,Cod-Advanced Technologies,1,4029,NM,Genki,50,,,,,,,
889,Blossom Solar,1,8064,WA,Genki,50,,,,,62,200,
633,Green Brilliance,1,9106,VA,RyanW,50,,,,,,,
3104,Integrate Sun Solar,1,5364,OK,Guy,50,,,,,,,
2778,Harvest Solar Inc,1,1987,TX,Genki,47,,,,,,,
303,Peak Solar Designs,1,6026,CO,Genki,46,,,,,,4680,
2536,The Masters Hand,1,236,TX,Genki,45,,,,,,100,
2852,Sunny Day Electric,1,1024,CA,Genki,45,,,,,,210,
3115,3a Roofing,1,1132,SC,RyanW,45,,,,,,90,
477,Cod Sales,1,7492,CA,Genki,44,,,,,,,
1970,Palmetto Clean Technology,1,237,TX,Genki,44,,,,,50,220,
250,Sunnymac,1,5887,DE,RyanW,44,,,,,,,
2836,Cod Direct Energy,1,8018,FL,RyanW,44,,,,,,100,
21,Unicity Solar Energy Llc,1,8618,FL,RyanW,44,,,,,,100,
2447,American Energy And Constructi,1,5621,TN,Guy,43,,,,,43,200,
1795,Nuwatt Energy,1,224,NH,RyanW,42,,,,,,200,
2976,Lgcy Power,1,6640,MO,Guy,42,,,,,,250,
3084,White Label Solar Llc,1,224,CT,RyanW,41,,,,,,500,
2639,United Solar Co,3,0,NJ,RyanW,40,,160,,,,,
1776,Sun Rite,1,224,MA,RyanW,40,,100,,,,,
1885,Cod Sales,1,4422,NH,RyanW,40,,,,,100,100,
2441,Cronin & Sons,1,236,TX,Genki,40,,,,,40,,
1391,Synergy Smart Homes,1,4984,CT,RyanW,40,,,,,,,
2435,Insight Ventures Llc,1,224,CT,RyanW,40,,,,,40,200,
2540,Summit Energy Group,1,224,CT,RyanW,40,,,,,40,40,
987,Lumio Hx Inc,1,7133,CA,Genki,40,,,,,,200,
1451,Sunergy Solutions,1,4422,ME,RyanW,40,,,,,,100,
1812,Kansas Solar Systems,1,3584,KS,Guy,40,,,,,40,,
1772,Nationwide Solar Installer Ser,1,4560,FL,RyanW,40,,,,,,2000,
2371,Lockeenergy Solutions,1,4560,FL,RyanW,40,,,,,,150,
2600,Eequals,1,1045,IN,Guy,40,,,,,,100,
2580,Solar Energy World Llc,1,8618,FL,RyanW,40,,,,,100,1000,
2654,Perry Automtin Dba Coastal Con,1,8018,FL,RyanW,40,,,,,,100,
1809,Power Production Management,1,5621,FL,RyanW,40,,,,,100,100,
2677,Craig Pedersen Electrician Llc,4,0,MA,RyanW,40,,,,,100,100,
1909,Nelnet Renewable Energy,1,5415,NE,Guy,40,,,,,,,
881,Just Click Solar,1,2576,CA,Genki,40,,,,,,100,
2670,Hathor Solar Services,3,0,NJ,RyanW,40,,,,,,,
2637,Wardall Harrington Solar Cod,1,8187,WA,Genki,40,,,,,,,
571,Suncor Solar Of Florida,1,8618,FL,RyanW,40,,,,,,,
2636,Windemuller Electric,1,960,MI,Guy,40,,,,,,,
2656,Palmetto Clean Technology,1,1132,CT,RyanW,40,,,,,,80,
1680,Sunpower Corporation,1,5621,FL,RyanW,40,,,,,,,
1974,Smartroof Inc,1,9106,MD,RyanW,40,,,,,,,
2410,"Sunfire Solar, Llc",1,4029,NM,Genki,40,,,,,,1400,
2723,Expert Inc,1,1132,SC,RyanW,40,,,,,,,
2725,"Enlightened Solar, Inc",1,8618,FL,RyanW,40,,,,,,400,
2413,Source Solar,1,1045,IL,Guy,40,,,,,,,
1685,Cod Sales,1,4431,MA,RyanW,40,,,,,,,
1605,Earthlight Technologies,1,4984,CT,RyanW,40,,,,,,,
1965,Dmv Equity,1,1670,CT,RyanW,40,,,,,40,120,
844,Good Energy Solutions,1,3584,KS,Guy,40,,,,,,,
494,Beacon Solar,1,4431,MA,RyanW,40,,,,,40,100,
2369,Cod-Dba Green Sun Solar Soluti,1,1987,TX,Genki,40,,,,,,,
2763,Positive Solar Llc,1,3273,TX,Genki,40,,,,,,,
1945,Energy Solutions,1,5971,OR,Genki,40,,,,,390,,
2475,Solar C171 Cod Sales Taxable*3,4,0,NY,RyanW,40,,,,,100,,
2532,Ace Solar*,4,0,NH,RyanW,40,,,,,,,
2786,Cod-Reimagine Roofing,1,8756,AZ,Genki,40,,,,,,100,
1240,Maine Solar Solutions,1,4422,ME,RyanW,40,,,100,,,,
1570,Solar Service,1,236,TX,Genki,40,,,,,,100,
2805,Solartek Distributors,1,236,TX,Genki,40,,,,,,,
