Customer,State,Cust_ID,PC #,Dist_Code,Rep,2022_Q1,2022_Q2,2022_Q3,2022_Q4,2023_Q1,2023_Q2,2023_Q3,2023_Q4,2024_Q1,2024_Q2,2024_Q3,2024_Q4,2025_Q1,2025_Q2,2025_Q3,2025_Q4,Total
Electrotek Power Systems,PA,1536,5887,1,RyanW,,,,,12.81,,,,,,,,,,,,12.81
Charged Earth Series Llc,TX,1535,237,1,Genki,,,,,43,103.2,,,,,,,,,,,146.2
Solar Incite Llc,MA,1539,224,1,RyanW,,,,,332,465.2,,,,,,,,,,,797.2
Cod Sales,AR,1538,4187,1,Guy,,,,,86,365.2,,1308.84,,264.9,,,,,,,2024.94
Summit Solar Solutions Llc,NH,2469,0,4,RyanW,,,,,580,371,1647,,,1067,,,,,,,3665
"Palmetto Clean Technology, Inc",IL,1542,6640,1,Guy,,,,,312.96,,,,,,,,,,,,312.96
Master's Home Solutions - Cod,NJ,1541,5887,1,RyanW,,,,,0.36,,,,,,,,,,,,0.36
Cedar Creek Energy,MN,1540,4664,1,Guy,,,,,133.2,,83,,,,90.2,223.4,,,,,529.8
Peninsula Solar,MI,1546,4664,1,Guy,,,,,830,775,2912.2,,,,220,,,,,,4737.2
My Energy Monster,MA,1545,224,1,RyanW,,,,,332,356.6,454,418,,,,,,,,,1560.6
Mo's Electric & Solar,ME,1544,4422,1,RyanW,,,,,223.4,329.5,,,,,,,,,,,552.9
Cod - Solarface,FL,1543,8018,1,RyanW,,,,,223.4,897.8,166,313.6,,,,,,,,,1600.8
Solarwise Energy Solutions,NC,1547,6058,1,RyanW,,,,,68.8,,,,,,,,,,,,68.8
Homes Dot Solar,FL,1549,8018,1,RyanW,,,,,43.2,,,,,,,,,,,,43.2
Aloha Solar,CA,1548,7133,1,Genki,,,,,562,,699.9,170.16,,,,,,,,,1432.06
"Palmetto Clean Technology, Inc",VA,1554,9106,1,RyanW,,,,,373.8,,,,,,,,,,,,373.8
Homeowner/ 1 Time Sale,KS,1553,3584,1,Guy,,,,,5.76,,,,,,,,,,,,5.76
Cod Sales,WI,1552,4407,1,Guy,,,,,2234,,20,20,,617.55,,,,,,,2891.55
Axia Solar Corp,TX,1551,237,1,Genki,,,,,302.72,270.9,,,,,,,,,,,573.62
American Hvac & Solar,CA,1550,6552,1,Genki,,,,,543.4,,,,,,,,,,,,543.4
Rooftop Power Llc,MA,1562,224,1,RyanW,,,,,2320,,,,,,,,,,,,2320
Pozitiv Energy,PA,1561,5944,1,RyanW,,,,,214.8,,737.6,,,,123.2,,,,,,1075.6
Evolution Power,FL,1560,5621,1,RyanW,,,,,1289.28,13069.04,11909,144,180.4,1522,2731.48,2204.42,,,,,33049.62
Cod Sales Latam,FL,1559,4560,1,RyanW,,,,,108.24,,,,,,,,,,,,108.24
Black 33 Llc  Dba Solq,NE,1558,987,1,Guy,,,,,40,,,,,,,,,,,,40
Barnhardt Construction Dba Aff,FL,1557,8018,1,RyanW,,,,,580,,,,,,,,,,,,580
Artificial Grass Turf Co,AZ,1556,8756,1,Genki,,,,,1170.2,7135,1338,,43,,,,,,,,9686.2
Wired Up Electrical Service,FL,1568,8018,1,RyanW,,,,,225.5,41.5,,,,,,,,,,,267
Solar Gain West Llc,AZ,1567,8808,1,Genki,,,,,124.5,207.5,,,,,,,,,,,332
Mpower Energy,NY,1566,4250,1,RyanW,,,,,415,1610,,,,,,,,,,,2025
Elliott Electric Supply Compan,TX,2312,0,2,Genki,,,,,680.4,,,,,,,,,,,,680.4
Complete Solar,CT,1564,4984,1,RyanW,,,,,465.3,,425.4,,,,,,,,,,890.7
Ace Residential Solar Llc,NH,1563,224,1,RyanW,,,,,126,,,,,,,,,,,,126
White Label Solar Llc,MA,1571,224,1,RyanW,,,,,,2352.5,407,,,,,,,,,,2759.5
Solar Service,TX,1570,236,1,Genki,,,,,,293.5,,48.7,,,223.4,,,,,,565.6
Current Renewable Efficiencies,IA,1569,987,1,Guy,,,,,,924,,,,,,,,,,,924
Savkat,CT,1574,4984,1,RyanW,,,,,,747.6,623,721.6,1332.76,1121.4,893.6,,262.63,,,,5702.59
Atlantic Alternative Power,MA,1573,4984,1,RyanW,,,,,,569,126,,,,313.6,,,,,,1008.6
Ace Electrical Services Inc Co,TX,1572,3273,1,Genki,,,,,,551,,,,,,,,,,,551
Tge Solar,WA,1577,8187,1,Genki,,,,,,4598.6,3087.48,4788,313.72,2135.4,,,,,,,14923.2
Cod - Advanced Integrated Sola,FL,1576,8018,1,RyanW,,,,,,77.4,,,,,,,,,,,77.4
Atek Distribution,MN,1575,4664,1,Guy,,,,,,8220,4236,,,,,,,,,,12456
Green Light Solar,TX,1580,3273,1,Genki,,,,,,582.1,15585.1,17732,12679.4,4127.9,,,,,,,50706.5
Enlight.energy,FL,1579,8018,1,RyanW,,,,,,328,2262.6,934.5,,,,,,,,,3525.1
Cod-Global Solar Group,TX,1578,1987,1,Genki,,,,,,956.75,670.2,215,846.4,360.8,172,446.8,374.64,,,,4042.59
[Cod] Expert Solar Pros,VA,1584,6408,1,RyanW,,,,,,454,,,,,,,,,,,454
Lonestar Solar Services Llc,TX,1583,3273,1,Genki,,,,,,76.8,41.5,,,,,,,,,,118.3
Cornerstone Construction Team ,SC,1582,1132,1,RyanW,,,,,,120.4,,,,,,,,,,,120.4
Amazon Solar,FL,1581,5621,1,RyanW,,,,,,72,,,,,,,,,,,72
Sunrise Solar Solutions Llc,NY,2313,0,2,RyanW,,,,,,266.4,,,,,,,,,,,266.4
Metro Express Service,TX,1588,237,1,Genki,,,,,,9,,,,,,,,,,,9
Icon Power Llc,NM,1587,148,1,Genki,,,,,,602,,,,,,,,,,,602
"Hesolar, Llc",TX,1586,236,1,Genki,,,,,,86,,,,,,,,,,,86
"Acdc Solar, Llc",FL,1585,4560,1,RyanW,,,,,,3160.87,1660.94,2599.76,,,,,,,,,7421.57
Solar Energy Partners Llc,SC,1593,1132,1,RyanW,,,,,,52.56,,,,,,,,,,,52.56
Novasource,OH,1592,224,1,Guy,,,,,,209,,,,,,,,,,,209
Empire Solar Solutions,CT,1591,1670,1,RyanW,,,,,,763.4,,470.72,,,489.8,,,,,,1723.92
Cod Advanced Property Services,CA,1590,7605,1,Genki,,,,,,116.21,,,,,,,,,,,116.21
True Pwr Llc,CA,1595,7133,1,Genki,,,,,,72,86,8.6,,,,,,,,,166.6
Nys Essential Power,NY,1594,4250,1,RyanW,,,,,,1243,83,,,,,,,,,,1326
"Mission Energy, Llc",VA,2000,0,3,RyanW,,,,,,1749.6,,,,,,,,,,,1749.6
Cod-Advanced Technologies Of N,NM,1597,1987,1,Genki,,,,,,484.98,460.02,541.2,,,,,,,,,1486.2
Cod-Accurate Electric,TX,1596,1987,1,Genki,,,,,,232.42,,,,,,,,,,,232.42
Streib Company,MO,1600,6640,1,Guy,,,,,,100.2,761.6,,,,,,,,,,861.8
Meyer And Sons Builders Inc,MA,1599,224,1,RyanW,,,,,,0.36,,,,,,,,,,,0.36
Icon / Kinhome,TX,1598,237,1,Genki,,,,,,395.69,,,,,,,,,,,395.69
On Point Solar Power Llc,TX,1601,8756,1,Genki,,,,,,430,,,,,,,,,,,430
Watts Up Engineering,WI,1603,4407,1,Guy,,,,,,217.6,,227.15,,,,,,,,,444.75
Cod Accounts,CA,1602,1024,1,Genki,,,,,,503.8,,568.6,135.3,652.56,439.46,1681.38,189.42,278.98,90.2,,4539.7
Jason Colgan Works,FL,1604,5888,1,RyanW,,,,,,270.6,,,,451,,,,,,,721.6
Surf Clean Energy*,NY,2463,0,4,RyanW,,,,,,162,860,,36,,,,,,,,1058
Sunvantage Solar,CA,1606,7133,1,Genki,,,,,,451,,,,,,,,,,,451
Renewable Energy Services,RI,2001,0,3,RyanW,,,,,,583.2,,,,,,,,,,,583.2
Infinity Solar Systems*,NJ,2502,0,4,RyanW,,,,,,534,,,,,,,,,,,534
Earthlight Technologies,CT,1605,4984,1,RyanW,,,,,,1121.4,498.4,1246,,180.4,,,,,872.2,498.4,4416.8
Ready Solar,NC,1609,6058,1,RyanW,,,,,,37.38,,,,,,,,,,,37.38
Ny Solar Maint / Amer Solar Re,FL,1608,5621,1,RyanW,,,,,,3725,3738,44062.74,13926.51,,,,,,,,65452.25
Florida State Energy,FL,1607,5621,1,RyanW,,,,,,187.32,,,,,129,,,,,,316.32
Athens Electric,OH,2002,0,3,Guy,,,,,,194.4,404,,270.6,,,,,,90.2,,959.2
Palmetto Clean Technology,MA,1612,4431,1,RyanW,,,,,,3253.8,4243.5,813.6,,,,,,,,,8310.9
Looper Energy Llc,FL,1611,8618,1,RyanW,,,,,,311.5,802.51,,,,,,,,,,1114.01
Legion Solar,NV,1617,4090,1,Genki,,,,,,332,,,,,,,,,,,332
Infinity Solar/Tml,OR,1616,5971,1,Genki,,,,,,1693,4411.26,6810.4,2311.6,15835.6,90.2,,,,,,31152.06
Cod - Source Energy Llc,FL,1615,8018,1,RyanW,,,,,,86,,,,,,,,,,,86
C Lane Properties,NJ,2003,0,3,RyanW,,,,,,97.2,,,,,,,,,,,97.2
Astrawatt Solar,OK,1614,5364,1,Guy,,,,,,1699.4,3260.4,396.1,,,3.24,,,248.05,,,5607.19
Action Solar,CO,1613,2685,1,Genki,,,,,,129,,,,,,,,,,,129
Sunpower Corporation,MA,1621,224,1,RyanW,,,,,,2352.4,86,,,86,,,,,,,2524.4
Green Home Enterprises,IL,1620,1045,1,Guy,,,,,,1055,,,,,,,,,,,1055
Cod-Dba Solar Kings,TX,1619,1987,1,Genki,,,,,,10.8,,,,,,,,,,,10.8
Cod - On Point Solar Power Llc,FL,1618,8018,1,RyanW,,,,,,43,,,,,,,,,,,43
Coastal Solar Mv,MA,2524,0,4,RyanW,,,,,,2135,2059,1979,2506.16,3000,1110.16,1658.16,2013,2151.52,2160.6,,20772.6
Bright Planet Solar,NJ,2528,0,4,RyanW,,,,,,415,,,,,,,,,,,415
Premier Aesthetix Installation,OK,1625,5364,1,Guy,,,,,,2598,5893,,,,,,,,,,8491
Croton Energy Group Inc,NY,2004,0,3,RyanW,,,,,,97.2,,,,,,,,,,,97.2
Cfl Electric Solutions,FL,1624,5621,1,RyanW,,,,,,360.8,1376.5,1760.8,,,,,,270.6,811.8,717.4,5297.9
Castor Solar,FL,1623,8018,1,RyanW,,,,,,73.08,,341,,,,,,,,,414.08
Brightway Home Service Llc,FL,1622,8018,1,RyanW,,,,,,258,,,,,,,,,,,258
One World Energy,TX,1626,1987,1,Genki,,,,,,86,430,727.04,,43,1080.92,,44.72,,,,2411.68
Sunpurity Solar,NJ,1631,5887,1,RyanW,,,,,,58.84,,0.43,18.47,9.02,,,,,,,86.76
Powur,TX,1630,3273,1,Genki,,,,,,137.6,,,,,,,,,,,137.6
Empowered Energy Systems,CO,2150,0,2,Genki,,,,,,1064.6,1539.4,651,,1724.4,,972,1166.4,,,,7117.8
Cod-Mountain Star Solar Group,TX,1628,1987,1,Genki,,,,,,360.8,,,,,,,,,,,360.8
"Accurate Site Development, Llc",VA,1627,6408,1,RyanW,,,,,,214.08,407.28,,,,,,,,,,621.36
Solar Sam,MO,1634,3584,1,Guy,,,,,,431.17,,,,,,,,,,,431.17
Moore Energy Llc,PA,2005,0,3,RyanW,,,,,,97.2,,,,,,,,,,,97.2
Connectm Technology Services L,MA,1633,224,1,RyanW,,,,,,762.25,766.26,1987.87,,1698.48,90.2,,,,,,5305.06
Aec Solar,CT,1632,4984,1,RyanW,,,,,,83,,,,,,,,,,,83
[Cod] Cash Sales,VA,1637,6408,1,RyanW,,,,,,305,,,,,,,,,,,305
Novasource In Care Of Sst Cons,CA,1636,5887,1,Genki,,,,,,9.09,,,,,,,,,,,9.09
Spark Solar,TX,1644,237,1,Genki,,,,,,236,,,,90.86,,,,,,,326.86
Sentry Roofing,NH,1643,224,1,RyanW,,,,,,288.95,,,,,,,,,,,288.95
Peak Power Usa,CA,1642,6435,1,Genki,,,,,,270.6,,,,,,,,,,,270.6
Lumio Hx Inc,NJ,1641,5887,1,RyanW,,,,,,28860.04,11988.17,,,,,,,,,,40848.21
Green Home Enterprises,WI,1640,4664,1,Guy,,,,,,40,129.8,40,,,,,,,,,209.8
Cyberdyne Construction Llc,CA,1639,7133,1,Genki,,,,,,344.2,,103.2,103.2,,,,,,,,550.6
Cod Sales,MN,1638,4664,1,Guy,,,,,,178.3,54.12,893,,22.55,425.29,,,,,,1573.26
Solq Dba Black 33,IA,1648,987,1,Guy,,,,,,39.8,,,,,,,,,,,39.8
"Solartyme By Aapco, Llc",VA,1647,6408,1,RyanW,,,,,,502,,,,,,,,,,,502
Lumio Hx Inc,FL,1646,8018,1,RyanW,,,,,,4468,9135.72,4059.6,1728.8,,,,,,,,19392.12
All Solar,FL,1645,5621,1,RyanW,,,,,,358.7,,,541.2,,,,,,,,899.9
"Sunny Day Solar Farms, Llc",FL,1652,5888,1,RyanW,,,,,,332,,,,,,,,,,,332
Quad State Solar,NY,2314,0,2,RyanW,,,,,,1659,,,,,,,,,,,1659
Panasun Llc,FL,1650,5621,1,RyanW,,,,,,311.5,36,,,,43,,,,,,390.5
Hammond,IN,1649,1045,1,Guy,,,,,,72,,,,,,,,,,,72
Exact Energy Partners Dba Exac,PA,2006,0,3,RyanW,,,,,,6307.84,28119.4,20489.44,2512,5271.4,451,4091.48,1804,,,,69046.56
Palmetto  Clean Technology,PA,1655,5887,1,RyanW,,,,,,40.72,,,,,,,,,,,40.72
Mass Power Solutions,MA,1654,4431,1,RyanW,,,,,,451,1022,1236.8,581,688.8,,,,,,,3979.6
"Guardian Solar, Llc",FL,1653,8618,1,RyanW,,,,,,1720,83,,,,,,,,,,1803
Suntuity Solar,PA,1657,5944,1,RyanW,,,,,,74.76,83,,,,,,,,,,157.76
Kayo Llc Dba Kayo Energy,AZ,1656,8756,1,Genki,,,,,,129,,,,,,,,,,,129
Skyline Solar,CT,1661,4984,1,RyanW,,,,,,1224.6,3221.2,381,1174,,,,,,,,6000.8
Powered By Green,CA,1660,8797,1,Genki,,,,,,270.6,,,,,,,,,,,270.6
Perennial Renewables,ME,1659,4422,1,RyanW,,,,,,31.15,,,,,,,,,,,31.15
Moore Energy,PA,1658,5887,1,RyanW,,,,,,13.24,,28.2,,,,,,,,,41.44
Solar Life Technology,TX,1666,237,1,Genki,,,,,,811.8,,,,,,,,,,,811.8
Solar Direct,FL,1665,8018,1,RyanW,,,,,,126,,,5.4,,,,,,,,131.4
Nivo Solar,OK,1664,5364,1,Guy,,,,,,83,,,,,,,,,,,83
Harvest Energy Solutions,MI,2315,0,2,Guy,,,,,,449.6,,,,,,,,,,,449.6
Bryant Roofing & Solar,CA,1662,2576,1,Genki,,,,,,215.8,290.5,,,,,,,,,,506.3
"United Solar, Llc",WA,1673,8064,1,Genki,,,,,,1310.4,,,,,,,,,,,1310.4
Tsj Electrical & Comm,CA,1672,6435,1,Genki,,,,,,146.2,,,,,,54.12,,,,,200.32
Titan Solar Power,MD,1671,9106,1,RyanW,,,,,,51.6,,,,,,,,,,,51.6
Cod-Pep Solar,AZ,1670,8756,1,Genki,,,,,,373.8,,,623,,,,,,,,996.8
"Alexa Air, Inc",FL,1669,8018,1,RyanW,,,,,,44.8,,,,,,,,,,,44.8
Acp Home Armour,FL,1668,4560,1,RyanW,,,,,,165,,,,,,,,,,,165
Powur Pbc,CO,1675,1875,1,Genki,,,,,,275.2,412.8,258,,,172,,,,129,,1247
Novasource  C/O Sst Constructi,AZ,1674,8756,1,Genki,,,,,,170.16,,,,,,,,,,,170.16
Sunfire Solar Systems Llc,NM,1677,148,1,Genki,,,,,,43,172,,,43,172,,,,,,430
Palmetto Clean Technology,MI,1676,960,1,Guy,,,,,,162,,786.96,221.6,,,,,,,,1170.56
Sunpower Corporation,FL,1680,5621,1,RyanW,,,,,,1176,,,,180.4,,,,,,,1356.4
Power Energy Solutions/Cod,NJ,1679,5887,1,RyanW,,,,,,6.88,,,,,,,,,,,6.88
Novasource In Care Of Sst Cons,NJ,1678,5887,1,RyanW,,,,,,39.86,73.65,,5.3,,4.51,,,,,,123.32
Circa Energy - Sungage,MD,2007,0,3,RyanW,,,,,,583.2,,,,,,,,,,,583.2
Smart Solar Supply,IA,1684,987,1,Guy,,,,,,211.65,,67.54,,,,,,,,,279.19
Revolution Solar,MI,1683,960,1,Guy,,,,,,4590.1,,1088,,,,,,,,,5678.1
Revolution Energy Systems,IL,1682,6640,1,Guy,,,,,,9050,,,,,,,,,,,9050
Next Level Home Solutions,NJ,2008,0,3,RyanW,,,,,,97.2,,,,,,,,,,,97.2
Cod - Bluenergy Llc,FL,1681,8018,1,RyanW,,,,,,43,,,,,,,,,,,43
Smart Energy - Shop Acct,TX,1689,4391,1,Genki,,,,,,392.37,1285.35,2258.64,1737.24,766.7,225.5,126.28,270.6,162.36,,,7225.04
Freedom Solar,NC,1687,1132,1,RyanW,,,,,,1746,,,,,,,,,,,1746
Epo Energy Llc,IA,1686,987,1,Guy,,,,,,120.96,,,,,,,,,,,120.96
Cod Sales,MA,1685,4431,1,RyanW,,,,,,8.3,,86,,166,,,,,,,260.3
T&K Electric Company,AZ,1692,8756,1,Genki,,,,,,344,129,,,,,,,,,,473
Erus Energy,AZ,1691,8756,1,Genki,,,,,,2953.67,1582.15,262.2,,,,,,,,,4798.02
Equisolar,TX,1690,237,1,Genki,,,,,,328.66,,,,,,,,,,,328.66
Mack Solar,NJ,1694,5887,1,RyanW,,,,,,4.58,,98.48,40.44,400.32,353.97,,,27.06,76.67,76.67,1078.19
Flex Energy,CA,1693,311,1,Genki,,,,,,311.25,,,,,,,,,,,311.25
"Paradise Power Company, Inc",NM,1698,148,1,Genki,,,,,,43,,,,,,,,,72,,115
Nopaces Llc,NM,1697,148,1,Genki,,,,,,43,,,,,,,,,,,43
Cod-Advanced Technologies Of N,TX,1696,1987,1,Genki,,,,,,90.2,261.58,415,,,,,,,,,766.78
Austin Building Services,CA,1695,7605,1,Genki,,,,,,593.84,,,,,,,,,,,593.84
Small Town Solar (Okc),OK,1702,5364,1,Guy,,,,,,146.14,,,,,,,,,,,146.14
Rectify Solar,MI,1701,960,1,Guy,,,,,,414,,,,,,,,,,,414
Posigen Solar Support,MA,1700,224,1,RyanW,,,,,,36,369.6,5359.2,123.2,,,,,,,,5888
Flow State Solar,CO,1699,1875,1,Genki,,,,,,4.15,,,,,,,,,9.02,,13.17
Solar Tek Energy Of Austin,TX,1705,236,1,Genki,,,,,,494,530,83,1370.6,348,721.6,1262.8,,721.6,180.4,,5712
Smart Roof Solar Llc,VA,2009,0,3,RyanW,,,,,,777.6,,,,,,,,,,,777.6
Prime Energy,CT,1704,4984,1,RyanW,,,,,,1335.58,83,,,,,,,,,,1418.58
Elite Energy Llc D.b.a Ascend,TX,1703,3273,1,Genki,,,,,,112.75,342.76,,,135.3,,,,,,,590.81
Suntuity,MA,1707,5887,1,RyanW,,,,,,4.94,,,,,,,,,,,4.94
Revolution Energy Systems,MO,1706,6640,1,Guy,,,,,,2120,,,,,,,,,,,2120
Arcadia Solar,AZ,1708,8756,1,Genki,,,,,,129,86,215,,,,,,,,,430
Paic Solar - Cod,TX,1710,239,1,Genki,,,,,,415,1079,,,,,,,,,,1494
Freedom Solar,VA,1709,1132,1,RyanW,,,,,,332,,,,,,,,,,,332
Xolar Renewable Energy,IL,2131,0,2,Guy,,,,,,40,,97.2,,274.4,97.2,,,,,,508.8
The Solar Exchange,AZ,1714,8756,1,Genki,,,,,,332,,2496.8,360.8,360.8,721.6,1082.4,,,,360.8,5715.2
Encor Solar Llc,CO,1713,1127,1,Genki,,,,,,8.3,,,,,,,,,,,8.3
E2 Solar Inc,MA,1712,4431,1,RyanW,,,,,,270.6,,,,568.4,260.8,135.3,,,,,1235.1
Cod Sales,AZ,1711,8808,1,Genki,,,,,,36,124.5,,4.15,,,,,,,,164.65
Solar C171 Cod Sales Taxable*3,MA,2476,0,4,RyanW,,,,,,3.08,,,,,,,,126,,,129.08
Rectify Solar Llc,MI,1719,3293,1,Guy,,,,,,241,,,,,,,,,,,241
Lumio Hx Inc,ID,1718,756,1,Genki,,,,,,194.4,,,,,,,,,,,194.4
Eclipse Solar Logistics Epc,TX,1717,237,1,Genki,,,,,,94.6,376.68,800.66,,,,,,,,,1271.94
Cod-Infinity Solar,AZ,1716,8756,1,Genki,,,,,,415,948,973.6,518.8,,,,,,,,2855.4
Top Tier Solar Solutions,VA,1725,1132,1,RyanW,,,,,,311.5,,,,,,,,,,,311.5
Sangamon,IN,1724,1045,1,Guy,,,,,,129,,,86,,,,,,,,215
Palmetto Clean Technology,PA,1723,5944,1,RyanW,,,,,,502.08,662.74,506.4,3080.05,1189.84,4798.94,1081.6,3316.4,-1151.6,,,13986.45
Nyreer,NY,1722,120,1,RyanW,,,,,,1188,,,,,,,,,,,1188
Helio,IL,1721,6640,1,Guy,,,,,,86,43,,,,,,,,,,129
Ab Solar And Roofing,TX,1720,237,1,Genki,,,,,,2491.8,,,,,,,,,,,2491.8
Suntria,TX,1729,239,1,Genki,,,,,,2813.48,300.6,,,,,,,,,,3114.08
Revision Energy Llc,NH,1728,4422,1,RyanW,,,,,,487,,,,,,,,,,,487
Impact Energy Llc,NJ,1727,5887,1,RyanW,,,,,,4.15,,,,,,0.36,,,,,4.51
**Cod** Faraday Electric,CO,1726,1875,1,Genki,,,,,,122,,593.06,,431.2,,,,,,,1146.26
Sunnova Energy Corporation,MA,1733,4431,1,RyanW,,,,,,1174,853.4,1757.6,1117,451,,,,,,,5353
Redemption Solar And Roofing,KY,1732,1154,1,Guy,,,,,,18.04,,,,,,,,,,,18.04
Custom Energy Service,UT,1731,6692,1,Genki,,,,,,360.8,,498,,,,,,,,,858.8
Artificial Grass Turf Co,CA,1730,8756,1,Genki,,,,,,166,1057.8,258,197.8,,,,,,,,1679.6
Tlp Electric Integrations,CA,1735,6435,1,Genki,,,,,,547.86,113.44,,,,,,,,,,661.3
Kaw Valley,KS,1734,3584,1,Guy,,,,,,627.2,365.5,,,,,,,,,,992.7
Stewart Electric Llc.,CA,1741,4090,1,Genki,,,,,,73.1,,,,,,,,,,,73.1
Smartroof Inc,VA,1740,9106,1,RyanW,,,,,,984.5,,,,,,,,,,,984.5
Nrg Clean Power,CA,1739,5040,1,Genki,,,,,,766.7,2787.34,2802.72,1181.62,523.16,,,,,902,,8963.54
Next Phase Electric,CA,1738,311,1,Genki,,,,,,66.4,,,,,,,,,,,66.4
J4 Energy Solutions,NH,2499,0,4,RyanW,,,,,,1531,1113,371,,,,,,,,,3015
Freedom Solar Power,NC,1737,1132,1,RyanW,,,,,,702,2403.1,1370,1970.25,108,3018.7,-902,,,,,8670.05
Am Shine Electric,CA,1736,1024,1,Genki,,,,,,332,265.6,1288.96,90.2,7.2,491.9,,149.52,,,,2625.38
Britestreet Energy Depot,CO,1743,1875,1,Genki,,,,,,85.65,452.7,,,,,,,,,,538.35
"Baker Home Energy, Nb Baker Az",AZ,1742,8756,1,Genki,,,,,,429.2,115.16,,,,5.76,,,,,,550.12
Vision Solar/Cod,NJ,1749,5887,1,RyanW,,,,,,4.15,,,,,,,,,,,4.15
Syngulf Energy Llc,TX,1748,237,1,Genki,,,,,,464,10449.37,21094.13,451,,,,,,,,32458.5
Sync Renewables,CT,1747,4984,1,RyanW,,,,,,124.6,,,,,,,,,,,124.6
Prevost Installations,TX,1746,237,1,Genki,,,,,,1252.8,4580.22,730.8,,,,,,,,,6563.82
Freedom Solar Power,TX,1745,236,1,Genki,,,,,,1534,12990.7,22080.4,15794.7,28300.5,12732.75,18786.42,6665.3,7727.8,15833.2,5601.8,148047.57
Freedom Solar Power,CO,1744,1127,1,Genki,,,,,,1730.4,5694.19,16213.88,9284.21,8645.44,1306.56,510.68,,,,,43385.36
Cod - Vantage Point Solar,TX,1750,4391,1,Genki,,,,,,180.4,,,,,,,,,,,180.4
Solar Solution Az Llc **+,AZ,1756,8808,1,Genki,,,,,,180.4,,,,,,,,,,,180.4
Psg Lmtd Inc. D/B/A Psg Energy,NJ,2316,0,2,RyanW,,,,,,1193.6,874.8,,,,,,,,,,2068.4
Palmetto Clean Technology,OH,1754,1154,1,Guy,,,,,,399.6,186.9,266.4,666.74,107.4,,119.88,,,,,1746.92
Freedom Solar Power,VA,1753,1132,1,RyanW,,,,,,1328,700,736,,,,,,,,,2764
Buffalo Solar Solutions Inc,PA,1752,6462,1,RyanW,,,,,,62.3,,,,,,,,,,,62.3
1 Solar,AZ,1751,8756,1,Genki,,,,,,285.2,1396.2,,,,,,,,,,1681.4
Wired Goat Llc,WA,1762,8187,1,Genki,,,,,,872.2,,,,480,,,,,775.46,96.66,2224.32
Vision Solar,NJ,2010,0,3,RyanW,,,,,,777.6,1555.2,,,,,,,,,,2332.8
Suntuity,KS,1760,5887,1,Guy,,,,,,846.4,,,,,,,,,,,846.4
Smart Solar Cod,CA,1759,7133,1,Genki,,,,,,664,,,,,,,,,,,664
Florida Eco Electric,FL,1758,5621,1,RyanW,,,,,,72,516,,,129,43,,,,,,760
American Power,TX,1757,236,1,Genki,,,,,,86,43,129,172,86,86,47.51,86,86,43,,864.51
Psg Lmtd Inc,NJ,1765,5887,1,RyanW,,,,,,26.05,,,,,,,,,,,26.05
Integrated Home Energy,PA,2317,0,2,RyanW,,,,,,777.6,972,,,,,,,,,,1749.6
Avvio Solar Cod,OK,1763,5364,1,Guy,,,,,,3608,548.4,166,41.5,,,,,,,,4363.9
Sunpower Corporation,NJ,1767,4984,1,RyanW,,,,,,129,,1986,2136,,,,,,,,4251
Solar Works Energy,CO,1766,1875,1,Genki,,,,,,43,4.15,,,,,,,,,,47.15
Palmetto Clean Technology,FL,1773,5621,1,RyanW,,,,,,489.8,480.4,932.4,1873.2,2662.3,2229.8,451,,,,,9118.9
Nationwide Solar Installer Ser,FL,1772,4560,1,RyanW,,,,,,86,596,3061.4,1040.4,,,,,,,,4783.8
Meraki,TX,1771,1987,1,Genki,,,,,,664,693,,178.22,,,,,,,,1535.22
"Energy Select, Llc",MD,2011,0,3,RyanW,,,,,,2221.2,,,,,,,,,,,2221.2
Eldridge Roofing & Repair,TX,1770,3273,1,Genki,,,,,,53.7,,,,,,,,,,,53.7
Ams Solar Power,CA,1769,6435,1,Genki,,,,,,215,279.5,,,,113.52,,,,,,608.02
Ambia Energy Llc,FL,1768,5621,1,RyanW,,,,,,133.2,,,,,,,,,,,133.2
Sun Rite,MA,1776,224,1,RyanW,,,,,,332,1660,1328,,308,90.2,83,,,,,3801.2
Fusion Power,AZ,1775,8756,1,Genki,,,,,,215,3418.5,430,3569,2580,860,1290,860,860,,611.46,14693.96
Bob Heinmiller Air Conditionin,FL,1774,5621,1,RyanW,,,,,,172,,,,,,,,,,,172
Valley Solar Solutions,CA,1780,2576,1,Genki,,,,,,332,,,,,,,,,,,332
Solar Grids,IL,1779,987,1,Guy,,,,,,20,20,200,,,,,,,,,240
Bright Power Inc (Dba Bpi),CA,1778,5040,1,Genki,,,,,,160,626.51,,,,,,,,,,786.51
1st Light Energy,CA,1777,8797,1,Genki,,,,,,83,,,,,,,,,,,83
Sustainable Revolution - Sunbl,AZ,1787,8808,1,Genki,,,,,,249,670.2,821.8,,436.6,,,,,,,2177.6
Sbs Solar Inc,MT,1786,4639,1,Genki,,,,,,288,14796.4,,12747,5888,,,,,11661.6,308,45689
On Point Solar Power,AZ,1785,8756,1,Genki,,,,,,430,2279,,,,129,86,,,,,2924
Kin Home,FL,1784,5888,1,RyanW,,,,,,223.4,,,,,,,,,4.51,,227.91
Cod-Sunflower Solar,TX,1783,1987,1,Genki,,,,,,311.5,108.24,,,,,115.16,,,,,534.9
Cod Non Contr,CA,1782,6552,1,Genki,,,,,,86,,,,,,,,,,,86
