Customer,State,Cust_ID,PC #,Dist_Code,Rep,2022_Q1,2022_Q2,2022_Q3,2022_Q4,2023_Q1,2023_Q2,2023_Q3,2023_Q4,2024_Q1,2024_Q2,2024_Q3,2024_Q4,2025_Q1,2025_Q2,2025_Q3,2025_Q4,Total
Jolma Electric,WI,257,4407,1,Guy,301,86,,,,,,,,,,,,,,,387
Jeh Solar Llc,LA,256,1132,1,RyanW,688,,,86,,,,,,,,,,,,,774
Insight Ventures Llc,MA,255,224,1,RyanW,834.2,473,43,559,,,,,,,,,,,,,1909.2
Ecovole,IA,254,987,1,Guy,1204,602,129,,,,,,,,,,,,,,1935
Cod-The Sun Company,AZ,253,8756,1,Genki,36.12,,,,,,,,,,,,,,,,36.12
Capital - Tempe,AZ,252,6692,1,Genki,,,,,,,,,,,,,,,,,0
Zenernet Llc,KS,267,3584,1,Guy,86,,,,,,,,,,,,,,,,86
Invaleon Technologies Corp,MA,2501,0,4,RyanW,516,430,860,43,,,,,,,,,,,,,1849
Eco Logical Energy Systems,VA,266,1132,1,RyanW,129,258,258,,,,,,,,,,,,,,645
Dani Grant Llc Dba Sunbility,FL,265,8618,1,RyanW,,301,,483.32,,,,,,,,,,,,,784.32
Sun Solar,MO,273,3584,1,Guy,946,43,,86,,,,,,,,,,,,,1075
Solcius Llc,NM,272,148,1,Genki,,2150,946,2150,,,,,,,,,,,,,5246
Pm & M Electric Dba Titan Sola,CA,271,8756,1,Genki,1720,,,,,,,,,,,,,,,,1720
Eos Electric Llc,TX,270,236,1,Genki,,,,,,,,,,,,,,,,,0
Codsales,FL,269,5621,1,RyanW,86,430,172,473,,,,,,,,,,,,,1161
Affordable Solar Roof & Air,FL,268,8018,1,RyanW,1462,378.4,6157.6,12218.88,,,,,,,,,,,,,20216.88
Solar Generation,NY,281,120,1,RyanW,129,215,1548,2580,,,,,,,,,,,,,4472
Solar Energy Systems Of Brevar,FL,280,8018,1,RyanW,1032,645,774,1505,,,,,,,,,,,,,3956
Quest Solar -Quest Home Improv,NY,279,1670,1,RyanW,147.06,167.7,167.7,1731.18,,,,,,,,,,,,,2213.64
Miami - Mer,FL,278,987,1,RyanW,,,,,,,,,,,,,,,,,0
Ced Dallas Gt,TX,277,3584,1,Genki,4300,,,,,,,,,,,,,,,,4300
Big Dog Energy,ID,276,5951,1,Genki,,129,3870,1290,,,,,,,,,,,,,5289
Alt E Wind & Solar,CO,275,2459,1,Genki,,,,,,,,,,,,,,,,,0
"**Cod** Mile High Solar Guy, L",CO,274,1875,1,Genki,,,43,,,,,,,,,,,,,,43
Pm & M Electric Dba Titan Sola,NV,288,8756,1,Genki,860,,,,,,,,,,,,,,,,860
Pm & M Electric Dba Titan Sola,AZ,287,8756,1,Genki,,,,,,,,,,,,,,,,,0
Integrity Solar,NY,286,1670,1,RyanW,313.04,889.24,447.2,920.2,,,,,,,,,,,,,2569.68
Executive Power,MD,285,9106,1,RyanW,,451.5,,,,,,,,,,,,,,,451.5
"Elite Solar Arp Solutions, Llc",TX,284,1987,1,Genki,43,215,258,,,,,,,,,,,,,,516
Design 1 Group,WV,283,6058,1,RyanW,47.3,,,,,,,,,,,,,,,,47.3
Cod Solar Earth Inc,CA,282,7605,1,Genki,,,,,,,,,,,,,,,,,0
Sustainable Revolution Dba Sun,AZ,294,8808,1,Genki,,,430,473,,,,,,,,,,,,,903
Solar Energy Systems & Service,FL,293,8018,1,RyanW,129,,,,,,,,,,,,,,,,129
On Point Solar Power Llc,AZ,292,8756,1,Genki,263.59,497.08,43,258,,,,,,,,,,,,,1061.67
Fastrac,NV,291,4090,1,Genki,,,,,,,,,,,,,,,,,0
Brick 07,NJ,2633,0,5,RyanW,860,,344,,,,,,,,,,,,,,1204
American - Pueblo,CO,290,6026,1,Genki,21.5,,,,,,,,,,,,,,,,21.5
**Cod** Smart Wave Solar,CO,289,1875,1,Genki,430,86,,,,,,,,,,,,,,,516
Solar States Llc,NJ,298,5887,1,RyanW,5.16,15.05,12.9,,,,,,,,,,,,,,33.11
Namaste Solar Electric,CO,297,1875,1,Genki,,,,,,,,,,,,,,,,,0
Inty Power,AZ,296,8756,1,Genki,86,61.92,44.72,,,,,,,,,,,,,,192.64
Blue Raven Solar,CO,295,1875,1,Genki,,,,,,,,,,,,,,,,,0
Sunpower,CT,307,4984,1,RyanW,129,301,344,,,,,,,,,,,,,,774
Solar Champs,FL,306,4560,1,RyanW,,,,,,,,,,,,,,,,,0
Skyline Solar/Cod,NJ,305,5887,1,RyanW,,0.43,,,,,,,,,,,,,,,0.43
Rooftop Power Llc,RI,304,224,1,RyanW,842.8,,206.4,258,,,,,,,,,,,,,1307.2
Peak Solar Designs,CO,303,6026,1,Genki,2236,464.4,877.2,481.6,,,,,,,,,,,,,4059.2
J Sun Pv,MO,302,3584,1,Guy,129,,129,,,,,,,,,,,,,,258
Emt Renewable Llc,PA,301,5887,1,RyanW,0.86,,0.43,0.86,,,,,,,,,,,,,2.15
Cod Sales,ID,300,756,1,Genki,,,,,,,,,,,,,,,,,0
Boost Electric,TX,299,236,1,Genki,77.4,,,,,,,,,,,,,,,,77.4
Palmetto Solar Dba Palmetto Cl,FL,310,8018,1,RyanW,129,,,,,,,,,,,,,,,,129
Energy Technology Services,FL,309,5621,1,RyanW,129,86,,129,,,,,,,,,,,,,344
Devlin Contracting & Maintenan,NH,308,4991,1,RyanW,154.8,636.4,1006.2,,,,,,,,,,,,,,1797.4
Source Solar,IA,318,987,1,Guy,,,,,,,,,,,,,,,,,0
Quantum Solar Power,TX,317,1987,1,Genki,,,,,,,,,,,,,,,,,0
Nexus Energy Systems,CA,316,6435,1,Genki,193.5,344,86,,,,,,,,,,,,,,623.5
New Day Energy Llc,MA,2494,0,4,RyanW,387,387,688,731,,,,,,,,,,,,,2193
Impact Energy,CO,315,1875,1,Genki,25.8,,4.3,,,,,,,,,,,,,,30.1
Fresh Home/Brothers Reidhead,AZ,314,8756,1,Genki,135.88,,,,,,,,,,,,,,,,135.88
Excela Solar,TX,313,1987,1,Genki,43,,,,,,,,,,,,,,,,43
Elemental Energy,OR,312,5971,1,Genki,51.6,,,,,,,,,,,,,,,,51.6
Atlantic Key Energy,AR,311,8018,1,Guy,430,,,,,,,,,,,,,,,,430
Sunrun Installation Services,CA,325,7605,1,Genki,,172,86,322.5,,,,,,,,,,,,,580.5
Solar Planet,KS,324,3584,1,Guy,129,,,43,,,,,,,,,,,,,172
Marc Jones Construction Llc Db,SC,323,1132,1,RyanW,258,,,,,,,,,,,,,,,,258
Green Leaf Solar & Electric,CA,322,7492,1,Genki,301,,,,,,,,,,,,,,,,301
Freedom Solar,CO,321,1875,1,Genki,103.2,946,954.6,,,,,,,,,,,,,,2003.8
Assured Contracting Llc,FL,320,4560,1,RyanW,51.6,,,,,,,,,,,,,,,,51.6
All Phase - Stroudsburg,PA,319,3584,1,RyanW,12.9,559,,,,,,,,,,,,,,,571.9
Wells Solar & Electrical Svs L,TX,331,236,1,Genki,86,283.8,,,,,,,,,,,,,,,369.8
Sunergy,TX,330,237,1,Genki,2588.6,6708,19104.9,11932.5,,,,,,,,,,,,,40334
Solar Energy World,FL,329,8018,1,RyanW,430,223.6,357.76,237.36,,,,,,,,,,,,,1248.72
Smart Energy Solutions - Goodl,TX,328,4391,1,Genki,,,,,,,,,,,,,,,,,0
Opal Energy Group,NJ,327,5887,1,RyanW,,0.43,4.3,1.29,,,,,,,,,,,,,6.02
Grne Solar,NE,326,5415,1,Guy,475.58,,172,,,,,,,,,,,,,,647.58
Devlin Contracting & Maint Inc,MA,2523,0,4,RyanW,258,,,,,,,,,,,,,,,,258
Zenernet Llc,MO,341,3584,1,Guy,344,,,,,,,,,,,,,,,,344
Trismart Solar,NM,340,148,1,Genki,43,,,,,,,,,,,,,,,,43
The Solar Cowboys,TX,339,237,1,Genki,79.12,,518.15,1055.65,,,,,,,,,,,,,1652.92
"Property Services Warranty, In",FL,338,4560,1,RyanW,103.2,,,,,,,,,,,,,,,,103.2
"Paradise Energy Solutions, Llc",NY,337,8460,1,RyanW,12.9,,180.6,,,,,,,,,,,,,,193.5
Infinite Solar Of El Paso Llc,TX,336,1987,1,Genki,43,,,,,,,,,,,,,,,,43
Future Energy Solar -  Cod,MA,2510,0,4,RyanW,,,215,86,,,,,,,,,,,,,301
Freedom Solar Tx,FL,335,236,1,RyanW,2700.4,,,129,,,,,,,,,,,,,2829.4
Esa Solar Energy Llc,FL,334,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Encor Solar,MO,333,3584,1,Guy,301,559,3483,1462,,,,,,,,,,,,,5805
Consolidated Hudson Electric,NY,332,1670,1,RyanW,43,,,,,,,,,,,,,,,,43
"Zenernet, Llc",TX,348,236,1,Genki,45.15,,,,,,,,,,,,,,,,45.15
Tri State Solar Services,NJ,347,1670,1,RyanW,38.7,,,,,,,,,,,,,,,,38.7
Suncommon Rbk,NY,346,120,1,RyanW,120.4,,,,,,,,,,,,,,,,120.4
Starry Solar,OK,345,5364,1,Guy,309.6,61.92,,,,,,,,,,,,,,,371.52
Next Door Home Upgrades,CA,344,1024,1,Genki,151.36,,,43,,,,,,,,,,,,,194.36
Lunex Power Inc,FL,343,8018,1,RyanW,86,86,301,602,,,,,,,,,,,,,1075
Grounded Llc,MD,342,9106,1,RyanW,,,,43,,,,,,,,,,,,,43
Solar Sme,PA,357,236,1,RyanW,1429.32,2610.96,2022.72,1131.76,,,,,,,,,,,,,7194.76
Solar Planet Llc,FL,356,5621,1,RyanW,344,,172,21.5,,,,,,,,,,,,,537.5
Skyline Solar Llc,MA,355,224,1,RyanW,172,258,537.5,1298.6,,,,,,,,,,,,,2266.1
Renu Energy Solutions,NC,354,6058,1,RyanW,,258,903,1423.3,,,,,,,,,,,,,2584.3
Marc Jones Construction Llc Db,GA,353,1132,1,RyanW,430,,,,,,,,,,,,,,,,430
La Solar Group,TX,352,237,1,Genki,688,,129,86,,,,,,,,,,,,,903
Greater Texas Solar,TX,351,236,1,Genki,64.5,129,86,,,,,,,,,,,,,,279.5
Excel,FL,350,5888,1,RyanW,103.2,43,43,,,,,,,,,,,,,,189.2
Exact Solar,PA,349,5887,1,RyanW,8.6,,8.6,17.2,,,,,,,,,,,,,34.4
Solar Solution Az Llc,AZ,362,8808,1,Genki,674.24,1001.9,807.11,410.65,,,,,,,,,,,,,2893.9
Sky Blue Energy,TX,361,237,1,Genki,86,129,,,,,,,,,,,,,,,215
Gottschalk Solutions Llc,NY,360,1670,1,RyanW,,,,344,,,,,,,,,,,,,344
Cod - Sun Harvest Energy,FL,359,8018,1,RyanW,86,,,,,,,,,,,,,,,,86
Az Sun Services,AZ,358,8756,1,Genki,240.8,,,,,,,,,,,,,,,,240.8
Sunnymac,NJ,368,5887,1,RyanW,,43,34.4,4.3,,,,,,,,,,,,,81.7
Solcium Solar Llc,FL,367,5621,1,RyanW,129,999.32,2064,2150,,,,,,,,,,,,,5342.32
Plug Pv Llc,NY,366,120,1,RyanW,137.6,,,,,,,,,,,,,,,,137.6
Green Star Power Llc,TX,365,236,1,Genki,129,506.54,60.2,141.9,,,,,,,,,,,,,837.64
Cod Pacific Solar Homes,CA,364,7605,1,Genki,,86,129,387,,,,,,,,,,,,,602
Ce Team Inc,NJ,363,5887,1,RyanW,1.72,0.43,0.43,0.86,,,,,,,,,,,,,3.44
Vision Solar,MA,373,224,1,RyanW,,258,860,430,,,,,,,,,,,,,1548
Solar Sage,FL,372,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Neal Electric,NH,371,4991,1,RyanW,193.5,,,576.2,,,,,,,,,,,,,769.7
Empwr Solar,VA,370,6408,1,RyanW,215,34.4,,216.72,,,,,,,,,,,,,466.12
Accord Power,NY,369,5887,1,RyanW,2.58,,,,,,,,,,,,,,,,2.58
Everguard Solar,NM,377,148,1,Genki,,,,,,,,,,,,,,,,,0
Energy One,MO,376,3584,1,Guy,129,301,301,,,,,,,,,,,,,,731
Cod-Vision Solar,AZ,375,8756,1,Genki,,215,430,43,,,,,,,,,,,,,688
*Cod - Project Solar,FL,374,8018,1,RyanW,172,,,,,,,,,,,,,,,,172
Yes! Solar Solutions,NC,385,6058,1,RyanW,129.6,309.6,,,,,,,,,,,,,,,439.2
Sunpro,TX,384,3273,1,Genki,,,,,,,,,,,,,,,,,0
Oej Electric Llc,AZ,383,8756,1,Genki,,517.72,2128.5,1440.5,,,,,,,,,,,,,4086.72
Mountain Power Solutions,CO,382,2685,1,Genki,,,86,,,,,,,,,,,,,,86
Momentum Solar,AZ,381,8756,1,Genki,,,,,,,,,,,,,,,,,0
Mirasol Fafco Solar Inc.,FL,380,8018,1,RyanW,215,86,1462,1462,,,,,,,,,,,,,3225
Independent Green Technologies,FL,379,8018,1,RyanW,645,,,,,,,,,,,,,,,,645
City - San Leandro,CA,378,8064,1,Genki,430,,,,,,,,,,,,,,,,430
Sunpower Corp.,CA,393,5040,1,Genki,430,,,,,,,,,,,,,,,,430
Solar Sme,NC,392,236,1,RyanW,510.84,495.36,,973.52,,,,,,,,,,,,,1979.72
Second Generation Energy,MA,2481,0,4,RyanW,,,,,,,,,,,,,,,,,0
Reanimate Contractors,NJ,391,5887,1,RyanW,0.43,0.43,1.29,1.72,,,,,,,,,,,,,3.87
Pm&M Electric Dba Titan Solar,NM,390,148,1,Genki,129,215,387,,,,,,,,,,,,,,731
"Palmetto Clean Technology, Inc",OH,389,1154,1,Guy,,43,14.19,,,,,,,,,,,,,,57.19
Equisolar Inc,TX,388,239,1,Genki,,,,,,,,,,,,,,,,,0
Design 1 Group,TN,387,6058,1,Guy,51.6,,206.4,111.8,,,,,,,,,,,,,369.8
Big Dog Solar,CO,386,2685,1,Genki,164.26,172,172,129,,,,,,,,,,,,,637.26
Royal Wholesale Electric - Spr,UT,396,6692,1,Genki,43,,,,,,,,,,,,,,,,43
Penguin Home Solutions Inc.,CA,395,6435,1,Genki,34.4,,,,,,,,,,,,,,,,34.4
"Palmetto Clean Technology, Inc",FL,394,5621,1,RyanW,215,448.06,335.4,172,,,,,,,,,,,,,1170.46
Solar Energy Systems Of Brevar,FL,2255,0,2,RyanW,,,,,,,,,,,,,,,,,0
Renu Energy Solutions,SC,400,6058,1,RyanW,,550.4,541.8,838.5,,,,,,,,,,,,,1930.7
Lumina Solar,MD,399,9106,1,RyanW,,,,,,,,,,,,,,,,,0
Hays Electrical,TX,398,3273,1,Genki,,,688,622.64,,,,,,,,,,,,,1310.64
Cost Adjustments,TX,397,1987,1,Genki,,,,,,,,,,,,,,,,,0
Vision Solar,NJ,408,8460,1,RyanW,,,,,,,,,,,,,,,,,0
Sunbadger Solar,MN,407,4664,1,Guy,262.3,86,,,,,,,,,,,,,,,348.3
Sun Up Solar,NH,406,4991,1,RyanW,430,980.4,2369.3,2683.2,,,,,,,,,,,,,6462.9
Rectify Solar,IN,2257,0,2,Guy,,,,,,,,,,,,,,,,,0
Power Home Remodeling Group,AZ,2256,0,2,Genki,,,,,,,,,,,,,,,,,0
Midwest Solar Power Llc,WI,403,4407,1,Guy,86,,129,,,,,,,,,,,,,,215
Florida Sun Services,FL,402,5621,1,RyanW,,43,137.6,,,,,,,,,,,,,,180.6
Booth Elec Dba Pure Solar,FL,401,8018,1,RyanW,86,,,,,,,,,,,,,,,,86
Solgen Electric,UT,414,6692,1,Genki,,,,,,,,,,,,,,,,,0
Solcius Shop,NV,413,4090,1,Genki,,,,,,,,,,,,,,,,,0
Solar Installations By Marcor,NY,2136,0,2,RyanW,,,,,,,,,,,,,,,,,0
Nj Solar Power,NJ,2258,0,2,RyanW,,,,,,,,,,,,,,,,,0
Florida Power Management,FL,410,5621,1,RyanW,430,172,,,,,,,,,,,,,,,602
816 Solar Pros,MO,409,3584,1,Guy,43,172,,946,,,,,,,,,,,,,1161
The Green Panel,MI,2137,0,2,Guy,,,,,,,,,,,,,,,,,0
Sun Badger Solar Llc,IL,2259,0,2,Guy,,,,,,,,,,,,,,,,,0
All Energy,MN,416,4664,1,Guy,1299.46,1778.48,2522.38,1661.52,,,,,,,,,,,,,7261.84
365 Solar Energy Llc,NC,415,1132,1,RyanW,215,,,34.4,,,,,,,,,,,,,249.4
Sunpower Fl,FL,428,5621,1,RyanW,129,860,430,430,,,,,,,,,,,,,1849
Sunpower,NJ,427,4984,1,RyanW,,430,,,,,,,,,,,,,,,430
Sandbox Solar,CO,426,1875,1,Genki,137.6,129,567.6,,,,,,,,,,,,,,834.2
Prepaid Sales,AZ,424,8756,1,Genki,79.12,,,86,,,,,,,,,,,,,165.12
Premier Solar Solutions,NY,2260,0,2,RyanW,,,,,,,,,,,,,,,,,0
"Palmetto  Clean Technology, In",NJ,423,5887,1,RyanW,1.29,2.15,,,,,,,,,,,,,,,3.44
Earthlight - Solar Only,CT,422,4984,1,RyanW,,,,,,,,,,,,,,,,,0
Cod/Sunny Mac Llc,DE,421,5887,1,RyanW,8.6,,,,,,,,,,,,,,,,8.6
Capital Sun Group,MD,420,9106,1,RyanW,17.2,17.2,,,,,,,,,,,,,,,34.4
Blue Raven Solar,NC,419,1875,1,RyanW,43,,,,,,,,,,,,,,,,43
"Solar Energy Consulting, Llc",AZ,432,8756,1,Genki,,,,,,,,,,,,,,,,,0
"Palmetto Clean Technology, Inc",SC,431,1132,1,RyanW,348.3,,86,,,,,,,,,,,,,,434.3
Ced - Sacramento,CA,430,7605,1,Genki,,51.6,,,,,,,,,,,,,,,51.6
Az Sun Services-Ensemble Sunli,AZ,429,8756,1,Genki,86,,,,,,,,,,,,,,,,86
Powur Pbc,NC,436,6058,1,RyanW,51.6,172,77.4,,,,,,,,,,,,,,301
Old Colonial Contracting Inc,MA,435,224,1,RyanW,129,86,524.6,,,,,,,,,,,,,,739.6
Freehold 06,NJ,2628,0,5,RyanW,430,430,,137.6,,,,,,,,,,,,,997.6
Energy Renovation Center,CA,434,6435,1,Genki,55.04,34.4,,,,,,,,,,,,,,,89.44
365 Solar Energy Llc,SC,433,1132,1,RyanW,43,,,,,,,,,,,,,,,,43
Usesi Guest,WA,2460,0,4,Genki,,,,,,,,,,,,,,,,,0
Rfk Solar,CA,441,6435,1,Genki,,34.4,,,,,,,,,,,,,,,34.4
Elec3phase Electrical Contract,FL,440,8618,1,RyanW,2150,4687,774,559,,,,,,,,,,,,,8170
Construction Art,FL,439,4560,1,RyanW,,21.5,43,,,,,,,,,,,,,,64.5
Cod Only,MD,438,9106,1,RyanW,17.2,43,98.9,43,,,,,,,,,,,,,202.1
"Suncor Solar Of Florida, Llc",FL,447,5888,1,RyanW,43,425.27,129,,,,,,,,,,,,,,597.27
Soleil Energy Solutions Llc/Co,TX,446,239,1,Genki,137.6,172,,,,,,,,,,,,,,,309.6
Shippee Solar & Construction,CT,445,4984,1,RyanW,103.2,344,172,344,,,,,,,,,,,,,963.2
Kw Solar Solutions,DE,444,5887,1,RyanW,,,,0.86,,,,,,,,,,,,,0.86
Exact Energy Partners Llc,PA,2141,0,2,RyanW,,,,,,,,,,,,,,,,,0
Cod Sales,CT,442,4984,1,RyanW,0.86,370.66,51.6,,,,,,,,,,,,,,423.12
Voltaic Solaire,NY,2261,0,2,RyanW,,,,,,,,,,,,,,,,,0
Rising Sun,KS,455,3584,1,Guy,43,,,,,,,,,,,,,,,,43
Rethink Electric,IL,454,4950,1,Guy,43,43,,,,,,,,,,,,,,,86
Lunex Power Inc,MA,453,224,1,RyanW,129,2949.8,963.2,1204,,,,,,,,,,,,,5246
Lifetime Solar,KS,452,3584,1,Guy,43,,430,,,,,,,,,,,,,,473
Iowa Solar,IA,451,987,1,Guy,,,,,,,,,,,,,,,,,0
Emerald Sun Savers,FL,450,5621,1,RyanW,129,,,43,,,,,,,,,,,,,172
Dba Green Sun Solar Solutions,TX,449,1987,1,Genki,43,,,,,,,,,,,,,,,,43
Trinity Solar,MA,467,4984,1,RyanW,430,,344,430,,,,,,,,,,,,,1204
Sunnova Energy Corp-Direct Pay,AZ,465,8756,1,Genki,172,,,,,,,,,,,,,,,,172
Sunlight Solar,VA,464,6408,1,RyanW,86,,,,,,,,,,,,,,,,86
Soleil Energy Solutions Llc,TX,463,236,1,Genki,43,,,,,,,,,,,,,,,,43
Orbit Energy & Power Llc,FL,2489,0,4,RyanW,,,,,,,,,,,,,,,,,0
Nivo Solar,TX,462,237,1,Genki,,,,,,,,,,,,,,,,,0
Morg,PA,461,5887,1,RyanW,2.15,,,,,,,,,,,,,,,,2.15
Middletow 01,NJ,2624,0,5,RyanW,,,,,,,,,,,,,,,,,0
Henderson Electric,CA,460,7605,1,Genki,,989,,,,,,,,,,,,,,,989
Green Solar Technologies,IA,459,4664,1,Guy,215,174.58,72.24,,,,,,,,,,,,,,461.82
Cost Adjustments,FL,458,5888,1,RyanW,,,,,,,,,,,,,,,,,0
Cod Equisolar,NV,457,4090,1,Genki,,,,,,,,,,,,,,,,,0
603 Electric,NH,456,224,1,RyanW,180.6,154.8,,,,,,,,,,,,,,,335.4
Trismart Solar,AZ,471,8756,1,Genki,86,2150,258,,,,,,,,,,,,,,2494
Sunlight Solar Energy Inc,CO,470,1127,1,Genki,,,,124.7,,,,,,,,,,,,,124.7
Strawberry Solar,MI,2133,0,2,Guy,,,,,,,,,,,,,,,,,0
Skyline Solar Llc,CT,2479,0,4,RyanW,,,,,,,,,,,,,,,,,0
Green Brilliance,MD,469,9106,1,RyanW,,,,,,,,,,,,,,,,,0
Cod Sales,WV,468,5887,1,RyanW,0.43,,,,,,,,,,,,,,,,0.43
"Mayan Enterprises Of El Paso, ",TX,475,1987,1,Genki,,215,43,258,,,,,,,,,,,,,516
Imperial Solar Llc,TX,474,3273,1,Genki,,,,,,,,,,,,,,,,,0
Huston Electric,IN,473,1045,1,Guy,86,,,,,,,,,,,,,,,,86
Empower Ces Llc,NY,2262,0,2,RyanW,,,,,,,,,,,,,,,,,0
Solcius,WI,482,4407,1,Guy,860,,,,,,,,,,,,,,,,860
Solar Planet,MO,481,3584,1,Guy,172,,,,,,,,,,,,,,,,172
Ready Nation Contractors,FL,480,5888,1,RyanW,129,,,,,,,,,,,,,,,,129
"Palmetto Clean Technology, Inc",GA,479,1132,1,RyanW,58.05,464.4,,43,,,,,,,,,,,,,565.45
Gardner Engineering,UT,478,6692,1,Genki,,,,,,,,,,,,,,,,,0
Cod Sales,CA,477,7133,1,Genki,107.5,,154.8,,,,,,,,,,,,,,262.3
Atma Energy,TX,476,236,1,Genki,34.4,,,,,,,,,,,,,,,,34.4
Smart Green Inc,RI,484,224,1,RyanW,103.2,313.47,296.7,32.25,,,,,,,,,,,,,745.62
Expert Inc,FL,483,8018,1,RyanW,731,1591,,309.6,,,,,,,,,,,,,2631.6
You Save Green Inc,NY,2449,0,4,RyanW,,,,,,,,,,,,,,,,,0
Usa Energy Savers,FL,491,1132,1,RyanW,43,,86,86,,,,,,,,,,,,,215
Untd Energy,TX,490,239,1,Genki,688,4644,1204,1204,,,,,,,,,,,,,7740
Sunsmart America,FL,489,4560,1,RyanW,,129,86,430,,,,,,,,,,,,,645
Dba Direct Energy Fl,FL,488,5621,1,RyanW,43,,,,,,,,,,,,,,,,43
Cod-Florida State Energy,FL,487,5621,1,RyanW,43,559,258,774,,,,,,,,,,,,,1634
Ced - Orlando,FL,486,120,1,RyanW,,,,,,,,,,,,,,,,,0
"Avolta Power, Inc",CO,485,1875,1,Genki,,,,,,,,,,,,,,,,,0
Us Green Technologies,CT,501,4984,1,RyanW,,,,,,,,,,,,,,,,,0
Rise Solutions,NJ,500,5887,1,RyanW,,1.72,,,,,,,,,,,,,,,1.72
Pacific Sun Technologies Inc,CA,499,6435,1,Genki,,,,,,,,,,,,,,,,,0
Home Team Energy Inc,WI,498,4950,1,Guy,,,,,,,,,,,,,,,,,0
Florida Solar Products Inc,FL,2146,0,2,RyanW,,,,,,,,,,,,,,,,,0
"Encor Solar, Llc",TX,496,236,1,Genki,51.6,977.82,90.3,,,,,,,,,,,,,,1119.72
Cod Account,CA,495,6435,1,Genki,18.06,17.2,129,220.59,,,,,,,,,,,,,384.85
Beacon Solar,MA,494,4431,1,RyanW,86,86,,,,,,,,,,,,,,,172
All Solar Inspections,NJ,493,5887,1,RyanW,,,,0.43,,,,,,,,,,,,,0.43
All Phase - Stroudsburg,VA,492,5887,1,RyanW,0.43,,,,,,,,,,,,,,,,0.43
Suntuity,NJ,506,5887,1,RyanW,1.72,,,,,,,,,,,,,,,,1.72
Solar Generation,MO,505,6640,1,Guy,86,,,,,,,,,,,,,,,,86
Pro Star Energy Llc*,NH,2485,0,4,RyanW,,,,,,,,,,,,,,,,,0
"Paradise Energy Solutions, Llc",VA,504,8460,1,RyanW,0.43,,,172,,,,,,,,,,,,,172.43
Myo Investments Inc.,TX,503,237,1,Genki,129,154.8,,,,,,,,,,,,,,,283.8
Encor Solar,FL,502,8018,1,RyanW,172,688,3956,1978,,,,,,,,,,,,,6794
Voltaic Solaire,NY,512,5887,1,RyanW,1.29,15.05,3.87,1.72,,,,,,,,,,,,,21.93
Sunbadger Solar Llc,IL,511,1045,1,Guy,,645,860,,,,,,,,,,,,,,1505
"Solar Gain, Inc",AZ,510,8756,1,Genki,430,,,,,,,,,,,,,,,,430
"Palmetto Clean Technology, Inc",CO,509,1875,1,Genki,,,,51.6,,,,,,,,,,,,,51.6
Icon Energy,TX,508,237,1,Genki,283.8,275.2,,2718.46,,,,,,,,,,,,,3277.46
Doug Morgan/ Cod,NJ,507,5887,1,RyanW,1.72,,,,,,,,,,,,,,,,1.72
William May Electric,FL,519,5621,1,RyanW,,2580,,4300,,,,,,,,,,,,,6880
"Palmetto Clean Technology, Inc",IL,518,4950,1,Guy,129,172,,86,,,,,,,,,,,,,387
Palmetto Clean Technology,VA,517,6058,1,RyanW,137.6,,,,,,,,,,,,,,,,137.6
Maine Energy Performance Solut,ME,516,4422,1,RyanW,,,602,43,,,,,,,,,,,,,645
Innovative Solar,FL,515,8018,1,RyanW,43,129,172,215,,,,,,,,,,,,,559
Bunddlex Llc Dba Equity Solar,FL,514,5621,1,RyanW,43,,,86,,,,,,,,,,,,,129
21st Century Power Solutions,MD,513,9106,1,RyanW,90.3,43,103.2,34.4,,,,,,,,,,,,,270.9
Volt Seed,MA,528,224,1,RyanW,129,,215,215,,,,,,,,,,,,,559
Suncycle Renewable Energy Llc,NJ,527,5887,1,RyanW,1.72,,,,,,,,,,,,,,,,1.72
Pioneer Valley Photo Voltaics ,MA,526,224,1,RyanW,7.74,43,,,,,,,,,,,,,,,50.74
"Palmetto Clean Technology, Inc",PA,525,1132,1,RyanW,344,43,172,172,,,,,,,,,,,,,731
Onsite Energy Inc,NY,524,1670,1,RyanW,77.4,,,,,,,,,,,,,,,,77.4
Neal Electric,ME,523,224,1,RyanW,86,,,,,,,,,,,,,,,,86
Eastern Ct Solar,CT,522,4984,1,RyanW,34.4,,,,,,,,,,,,,,,,34.4
Cost Adjustments,MO,521,6640,1,Guy,,,,,,,,,,,,,,,,,0
Bright Planet Solar,CA,520,8797,1,Genki,,,,,,,,,,,,,,,,,0
Vision Solar Llc,TX,2451,0,4,Genki,,215,,860,,,,,,,,,,,,,1075
Summit Energy Group,RI,531,224,1,RyanW,,25.8,,,,,,,,,,,,,,,25.8
Resne Inc*,RI,2483,0,4,RyanW,,731,,129,,,,,,,,,,,,,860
Axiom 360 Llc,CA,530,7605,1,Genki,,1449.1,1492.1,825.6,,,,,,,,,,,,,3766.8
Adams Energy Llc,NH,529,224,1,RyanW,,12.9,,,,,,,,,,,,,,,12.9
Devlin Contracting & Maintenan,RI,534,224,1,RyanW,,68.8,,129,,,,,,,,,,,,,197.8
Cod-Positive Energy Solar,FL,533,8018,1,RyanW,,,,,,,,,,,,,,,,,0
