Year_Qtr,2022_Q1,2022_Q2,2022_Q3,2022_Q4,2023_Q1,2023_Q2,2023_Q3,2023_Q4,2024_Q1,2024_Q2,2024_Q3,2024_Q4,2025_Q1,2025_Q2,2025_Q3,2025_Q4,Customer,State,Cust_ID,PC #
2023_Q3,,,,,,,,,,,,,,,,,Fortune Energy,MA,2028,
2023_Q4,,,,,,,,249,,,,,,,,,Fortune Energy,MA,2028,
2024_Q1,,,,,,,,,,,,,,,,,Fortune Energy,MA,2028,
2024_Q2,,,,,,,,,,,,,,,,,Fortune Energy,MA,2028,
2024_Q3,,,,,,,,,,,,,,,,,Fortune Energy,MA,2028,
2024_Q4,,,,,,,,,,,,,,,,,Fortune Energy,MA,2028,
2025_Q1,,,,,,,,,,,,,,,,,Fortune Energy,MA,2028,
2025_Q2,,,,,,,,,,,,,,,,,Fortune Energy,MA,2028,
2025_Q3,,,,,,,,,,,,,,,,,Fortune Energy,MA,2028,
2025_Q4,,,,,,,,,,,,,,,,,Fortune Energy,MA,2028,
2022_Q1,,,,,,,,,,,,,,,,,Costanza And Sun Llc Dba Sunpo,,2355,
2022_Q2,,,,,,,,,,,,,,,,,Costanza And Sun Llc Dba Sunpo,,2355,
2022_Q3,,,,,,,,,,,,,,,,,Costanza And Sun Llc Dba Sunpo,,2355,
2022_Q4,,,,,,,,,,,,,,,,,Costanza And Sun Llc Dba Sunpo,,2355,
2023_Q1,,,,,,,,,,,,,,,,,Costanza And Sun Llc Dba Sunpo,,2355,
2023_Q2,,,,,,,,,,,,,,,,,Costanza And Sun Llc Dba Sunpo,,2355,
2023_Q3,,,,,,,,,,,,,,,,,Costanza And Sun Llc Dba Sunpo,,2355,
2023_Q4,,,,,,,,653,,,,,,,,,Costanza And Sun Llc Dba Sunpo,,2355,
2024_Q1,,,,,,,,,,,,,,,,,Costanza And Sun Llc Dba Sunpo,,2355,
2024_Q2,,,,,,,,,,,,,,,,,Costanza And Sun Llc Dba Sunpo,,2355,
2024_Q3,,,,,,,,,,,,,,,,,Costanza And Sun Llc Dba Sunpo,,2355,
2024_Q4,,,,,,,,,,,,,,,,,Costanza And Sun Llc Dba Sunpo,,2355,
2025_Q1,,,,,,,,,,,,,,,,,Costanza And Sun Llc Dba Sunpo,,2355,
2025_Q2,,,,,,,,,,,,,,,,,Costanza And Sun Llc Dba Sunpo,,2355,
2025_Q3,,,,,,,,,,,,,,,,,Costanza And Sun Llc Dba Sunpo,,2355,
2025_Q4,,,,,,,,,,,,,,,,,Costanza And Sun Llc Dba Sunpo,,2355,
2022_Q1,,,,,,,,,,,,,,,,,Elite Roofing And Solar,CO,2055,
2022_Q2,,,,,,,,,,,,,,,,,Elite Roofing And Solar,CO,2055,
2022_Q3,,,,,,,,,,,,,,,,,Elite Roofing And Solar,CO,2055,
2022_Q4,,,,,,,,,,,,,,,,,Elite Roofing And Solar,CO,2055,
2023_Q1,,,,,,,,,,,,,,,,,Elite Roofing And Solar,CO,2055,
2023_Q2,,,,,,,,,,,,,,,,,Elite Roofing And Solar,CO,2055,
2023_Q3,,,,,,,,,,,,,,,,,Elite Roofing And Solar,CO,2055,
2023_Q4,,,,,,,,378.4,,,,,,,,,Elite Roofing And Solar,CO,2055,
2024_Q1,,,,,,,,,,,,,,,,,Elite Roofing And Solar,CO,2055,
2024_Q2,,,,,,,,,,,,,,,,,Elite Roofing And Solar,CO,2055,
2024_Q3,,,,,,,,,,,,,,,,,Elite Roofing And Solar,CO,2055,
2024_Q4,,,,,,,,,,,,,,,,,Elite Roofing And Solar,CO,2055,
2025_Q1,,,,,,,,,,,,,,,,,Elite Roofing And Solar,CO,2055,
2025_Q2,,,,,,,,,,,,,,64.5,,,Elite Roofing And Solar,CO,2055,
2025_Q3,,,,,,,,,,,,,,,,,Elite Roofing And Solar,CO,2055,
2025_Q4,,,,,,,,,,,,,,,,,Elite Roofing And Solar,CO,2055,
2022_Q1,,,,,,,,,,,,,,,,,Circle-L Solar,TX,2054,
2022_Q2,,,,,,,,,,,,,,,,,Circle-L Solar,TX,2054,
2022_Q3,,,,,,,,,,,,,,,,,Circle-L Solar,TX,2054,
2022_Q4,,,,,,,,,,,,,,,,,Circle-L Solar,TX,2054,
2023_Q1,,,,,,,,,,,,,,,,,Circle-L Solar,TX,2054,
2023_Q2,,,,,,,,,,,,,,,,,Circle-L Solar,TX,2054,
2023_Q3,,,,,,,,,,,,,,,,,Circle-L Solar,TX,2054,
2023_Q4,,,,,,,,580,,,,,,,,,Circle-L Solar,TX,2054,
2024_Q1,,,,,,,,,,,,,,,,,Circle-L Solar,TX,2054,
2024_Q2,,,,,,,,,,,,,,,,,Circle-L Solar,TX,2054,
2024_Q3,,,,,,,,,,,,,,,,,Circle-L Solar,TX,2054,
2024_Q4,,,,,,,,,,,,,,,,,Circle-L Solar,TX,2054,
2025_Q1,,,,,,,,,,,,,,,,,Circle-L Solar,TX,2054,
2025_Q2,,,,,,,,,,,,,,,,,Circle-L Solar,TX,2054,
2025_Q3,,,,,,,,,,,,,,,,,Circle-L Solar,TX,2054,
2025_Q4,,,,,,,,,,,,,,,,,Circle-L Solar,TX,2054,
2022_Q1,,,,,,,,,,,,,,,,,West Coast Solar Inc,FL,2060,
2022_Q2,,,,,,,,,,,,,,,,,West Coast Solar Inc,FL,2060,
2022_Q3,,,,,,,,,,,,,,,,,West Coast Solar Inc,FL,2060,
2022_Q4,,,,,,,,,,,,,,,,,West Coast Solar Inc,FL,2060,
2023_Q1,,,,,,,,,,,,,,,,,West Coast Solar Inc,FL,2060,
2023_Q2,,,,,,,,,,,,,,,,,West Coast Solar Inc,FL,2060,
2023_Q3,,,,,,,,,,,,,,,,,West Coast Solar Inc,FL,2060,
2023_Q4,,,,,,,,717.4,,,,,,,,,West Coast Solar Inc,FL,2060,
2024_Q1,,,,,,,,,,,,,,,,,West Coast Solar Inc,FL,2060,
2024_Q2,,,,,,,,,,,,,,,,,West Coast Solar Inc,FL,2060,
2024_Q3,,,,,,,,,,,,,,,,,West Coast Solar Inc,FL,2060,
2024_Q4,,,,,,,,,,,,,,,,,West Coast Solar Inc,FL,2060,
2025_Q1,,,,,,,,,,,,,,,,,West Coast Solar Inc,FL,2060,
2025_Q2,,,,,,,,,,,,,,,,,West Coast Solar Inc,FL,2060,
2025_Q3,,,,,,,,,,,,,,,,,West Coast Solar Inc,FL,2060,
2025_Q4,,,,,,,,,,,,,,,,,West Coast Solar Inc,FL,2060,
2022_Q1,,,,,,,,,,,,,,,,,Sunwave,FL,2059,
2022_Q2,,,,,,,,,,,,,,,,,Sunwave,FL,2059,
2022_Q3,,,,,,,,,,,,,,,,,Sunwave,FL,2059,
2022_Q4,,,,,,,,,,,,,,,,,Sunwave,FL,2059,
2023_Q1,,,,,,,,,,,,,,,,,Sunwave,FL,2059,
2023_Q2,,,,,,,,,,,,,,,,,Sunwave,FL,2059,
2023_Q3,,,,,,,,,,,,,,,,,Sunwave,FL,2059,
2023_Q4,,,,,,,,1745.2,,,,,,,,,Sunwave,FL,2059,
2024_Q1,,,,,,,,,1997.45,,,,,,,,Sunwave,FL,2059,
2024_Q2,,,,,,,,,,867.2,,,,,,,Sunwave,FL,2059,
2024_Q3,,,,,,,,,,,471.6,,,,,,Sunwave,FL,2059,
2024_Q4,,,,,,,,,,,,,,,,,Sunwave,FL,2059,
2025_Q1,,,,,,,,,,,,,,,,,Sunwave,FL,2059,
2025_Q2,,,,,,,,,,,,,,,,,Sunwave,FL,2059,
2025_Q3,,,,,,,,,,,,,,,,,Sunwave,FL,2059,
2025_Q4,,,,,,,,,,,,,,,,,Sunwave,FL,2059,
2022_Q1,,,,,,,,,,,,,,,,,Smuckers Enterprises,PA,2029,
2022_Q2,,,,,,,,,,,,,,,,,Smuckers Enterprises,PA,2029,
2022_Q3,,,,,,,,,,,,,,,,,Smuckers Enterprises,PA,2029,
2022_Q4,,,,,,,,,,,,,,,,,Smuckers Enterprises,PA,2029,
2023_Q1,,,,,,,,,,,,,,,,,Smuckers Enterprises,PA,2029,
2023_Q2,,,,,,,,,,,,,,,,,Smuckers Enterprises,PA,2029,
2023_Q3,,,,,,,,,,,,,,,,,Smuckers Enterprises,PA,2029,
2023_Q4,,,,,,,,996,,,,,,,,,Smuckers Enterprises,PA,2029,
2024_Q1,,,,,,,,,2255,,,,,,,,Smuckers Enterprises,PA,2029,
2024_Q2,,,,,,,,,,,,,,,,,Smuckers Enterprises,PA,2029,
2024_Q3,,,,,,,,,,,,,,,,,Smuckers Enterprises,PA,2029,
2024_Q4,,,,,,,,,,,,6314,,,,,Smuckers Enterprises,PA,2029,
2025_Q1,,,,,,,,,,,,,,,,,Smuckers Enterprises,PA,2029,
2025_Q2,,,,,,,,,,,,,,,,,Smuckers Enterprises,PA,2029,
2025_Q3,,,,,,,,,,,,,,,,,Smuckers Enterprises,PA,2029,
2025_Q4,,,,,,,,,,,,,,,,,Smuckers Enterprises,PA,2029,
2022_Q1,,,,,,,,,,,,,,,,,J.l. Electric And Contracting ,CO,2058,
2022_Q2,,,,,,,,,,,,,,,,,J.l. Electric And Contracting ,CO,2058,
2022_Q3,,,,,,,,,,,,,,,,,J.l. Electric And Contracting ,CO,2058,
2022_Q4,,,,,,,,,,,,,,,,,J.l. Electric And Contracting ,CO,2058,
2023_Q1,,,,,,,,,,,,,,,,,J.l. Electric And Contracting ,CO,2058,
2023_Q2,,,,,,,,,,,,,,,,,J.l. Electric And Contracting ,CO,2058,
2023_Q3,,,,,,,,,,,,,,,,,J.l. Electric And Contracting ,CO,2058,
2023_Q4,,,,,,,,99.75,,,,,,,,,J.l. Electric And Contracting ,CO,2058,
2024_Q1,,,,,,,,,,,,,,,,,J.l. Electric And Contracting ,CO,2058,
2024_Q2,,,,,,,,,,,,,,,,,J.l. Electric And Contracting ,CO,2058,
2024_Q3,,,,,,,,,,,,,,,,,J.l. Electric And Contracting ,CO,2058,
2024_Q4,,,,,,,,,,,,4.51,,,,,J.l. Electric And Contracting ,CO,2058,
2025_Q1,,,,,,,,,,,,,,,,,J.l. Electric And Contracting ,CO,2058,
2025_Q2,,,,,,,,,,,,,,,,,J.l. Electric And Contracting ,CO,2058,
2025_Q3,,,,,,,,,,,,,,,,,J.l. Electric And Contracting ,CO,2058,
2025_Q4,,,,,,,,,,,,,,,,,J.l. Electric And Contracting ,CO,2058,
2022_Q1,,,,,,,,,,,,,,,,,Ecocentrix Energy Solutions,IL,2057,
2022_Q2,,,,,,,,,,,,,,,,,Ecocentrix Energy Solutions,IL,2057,
2022_Q3,,,,,,,,,,,,,,,,,Ecocentrix Energy Solutions,IL,2057,
2022_Q4,,,,,,,,,,,,,,,,,Ecocentrix Energy Solutions,IL,2057,
2023_Q1,,,,,,,,,,,,,,,,,Ecocentrix Energy Solutions,IL,2057,
2023_Q2,,,,,,,,,,,,,,,,,Ecocentrix Energy Solutions,IL,2057,
2023_Q3,,,,,,,,,,,,,,,,,Ecocentrix Energy Solutions,IL,2057,
2023_Q4,,,,,,,,488.67,,,,,,,,,Ecocentrix Energy Solutions,IL,2057,
2024_Q1,,,,,,,,,,,,,,,,,Ecocentrix Energy Solutions,IL,2057,
2024_Q2,,,,,,,,,,,,,,,,,Ecocentrix Energy Solutions,IL,2057,
2024_Q3,,,,,,,,,,,,,,,,,Ecocentrix Energy Solutions,IL,2057,
2024_Q4,,,,,,,,,,,,,,,,,Ecocentrix Energy Solutions,IL,2057,
2025_Q1,,,,,,,,,,,,,,,,,Ecocentrix Energy Solutions,IL,2057,
2025_Q2,,,,,,,,,,,,,,,,,Ecocentrix Energy Solutions,IL,2057,
2025_Q3,,,,,,,,,,,,,,,,,Ecocentrix Energy Solutions,IL,2057,
2025_Q4,,,,,,,,,,,,,,,,,Ecocentrix Energy Solutions,IL,2057,
2022_Q1,,,,,,,,,,,,,,,,,Blue Sky Smart Solutions,KS,2056,
2022_Q2,,,,,,,,,,,,,,,,,Blue Sky Smart Solutions,KS,2056,
2022_Q3,,,,,,,,,,,,,,,,,Blue Sky Smart Solutions,KS,2056,
2022_Q4,,,,,,,,,,,,,,,,,Blue Sky Smart Solutions,KS,2056,
2023_Q1,,,,,,,,,,,,,,,,,Blue Sky Smart Solutions,KS,2056,
2023_Q2,,,,,,,,,,,,,,,,,Blue Sky Smart Solutions,KS,2056,
2023_Q3,,,,,,,,,,,,,,,,,Blue Sky Smart Solutions,KS,2056,
2023_Q4,,,,,,,,60,,,,,,,,,Blue Sky Smart Solutions,KS,2056,
2024_Q1,,,,,,,,,,,,,,,,,Blue Sky Smart Solutions,KS,2056,
2024_Q2,,,,,,,,,,,,,,,,,Blue Sky Smart Solutions,KS,2056,
2024_Q3,,,,,,,,,,,,,,,,,Blue Sky Smart Solutions,KS,2056,
2024_Q4,,,,,,,,,,,,,,,,,Blue Sky Smart Solutions,KS,2056,
2025_Q1,,,,,,,,,,,,,,,,,Blue Sky Smart Solutions,KS,2056,
2025_Q2,,,,,,,,,,,,,,,,,Blue Sky Smart Solutions,KS,2056,
2025_Q3,,,,,,,,,,,,,,,,,Blue Sky Smart Solutions,KS,2056,
2025_Q4,,,,,,,,,,,,,,,,,Blue Sky Smart Solutions,KS,2056,
2022_Q1,,,,,,,,,,,,,,,,,Sunpower Corporation,NY,2069,
2022_Q2,,,,,,,,,,,,,,,,,Sunpower Corporation,NY,2069,
2022_Q3,,,,,,,,,,,,,,,,,Sunpower Corporation,NY,2069,
2022_Q4,,,,,,,,,,,,,,,,,Sunpower Corporation,NY,2069,
2023_Q1,,,,,,,,,,,,,,,,,Sunpower Corporation,NY,2069,
2023_Q2,,,,,,,,,,,,,,,,,Sunpower Corporation,NY,2069,
2023_Q3,,,,,,,,,,,,,,,,,Sunpower Corporation,NY,2069,
2023_Q4,,,,,,,,872,,,,,,,,,Sunpower Corporation,NY,2069,
2024_Q1,,,,,,,,,,,,,,,,,Sunpower Corporation,NY,2069,
2024_Q2,,,,,,,,,,,,,,,,,Sunpower Corporation,NY,2069,
2024_Q3,,,,,,,,,,,,,,,,,Sunpower Corporation,NY,2069,
2024_Q4,,,,,,,,,,,,,,,,,Sunpower Corporation,NY,2069,
2025_Q1,,,,,,,,,,,,,,,,,Sunpower Corporation,NY,2069,
2025_Q2,,,,,,,,,,,,,,,,,Sunpower Corporation,NY,2069,
2025_Q3,,,,,,,,,,,,,,,,,Sunpower Corporation,NY,2069,
2025_Q4,,,,,,,,,,,,,,,,,Sunpower Corporation,NY,2069,
2022_Q1,,,,,,,,,,,,,,,,,Solvolta,CA,2068,
2022_Q2,,,,,,,,,,,,,,,,,Solvolta,CA,2068,
2022_Q3,,,,,,,,,,,,,,,,,Solvolta,CA,2068,
2022_Q4,,,,,,,,,,,,,,,,,Solvolta,CA,2068,
2023_Q1,,,,,,,,,,,,,,,,,Solvolta,CA,2068,
2023_Q2,,,,,,,,,,,,,,,,,Solvolta,CA,2068,
2023_Q3,,,,,,,,,,,,,,,,,Solvolta,CA,2068,
2023_Q4,,,,,,,,330.1,,,,,,,,,Solvolta,CA,2068,
2024_Q1,,,,,,,,,162.36,,,,,,,,Solvolta,CA,2068,
2024_Q2,,,,,,,,,,183.4,,,,,,,Solvolta,CA,2068,
2024_Q3,,,,,,,,,,,,,,,,,Solvolta,CA,2068,
2024_Q4,,,,,,,,,,,,200.85,,,,,Solvolta,CA,2068,
2025_Q1,,,,,,,,,,,,,108.24,,,,Solvolta,CA,2068,
2025_Q2,,,,,,,,,,,,,,918.56,,,Solvolta,CA,2068,
2025_Q3,,,,,,,,,,,,,,,356.6,,Solvolta,CA,2068,
2025_Q4,,,,,,,,,,,,,,,,18.04,Solvolta,CA,2068,
2022_Q1,,,,,,,,,,,,,,,,,Solar Savings Direct,CA,2067,
2022_Q2,,,,,,,,,,,,,,,,,Solar Savings Direct,CA,2067,
2022_Q3,,,,,,,,,,,,,,,,,Solar Savings Direct,CA,2067,
2022_Q4,,,,,,,,,,,,,,,,,Solar Savings Direct,CA,2067,
2023_Q1,,,,,,,,,,,,,,,,,Solar Savings Direct,CA,2067,
2023_Q2,,,,,,,,,,,,,,,,,Solar Savings Direct,CA,2067,
2023_Q3,,,,,,,,,,,,,,,,,Solar Savings Direct,CA,2067,
2023_Q4,,,,,,,,,,,,,,,,,Solar Savings Direct,CA,2067,
2024_Q1,,,,,,,,,,,,,,,,,Solar Savings Direct,CA,2067,
2024_Q2,,,,,,,,,,107.5,,,,,,,Solar Savings Direct,CA,2067,
2024_Q3,,,,,,,,,,,252.56,,,,,,Solar Savings Direct,CA,2067,
2024_Q4,,,,,,,,,,,,172,,,,,Solar Savings Direct,CA,2067,
2025_Q1,,,,,,,,,,,,,0.43,,,,Solar Savings Direct,CA,2067,
2025_Q2,,,,,,,,,,,,,,,,,Solar Savings Direct,CA,2067,
2025_Q3,,,,,,,,,,,,,,,,,Solar Savings Direct,CA,2067,
2025_Q4,,,,,,,,,,,,,,,,,Solar Savings Direct,CA,2067,
2022_Q1,,,,,,,,,,,,,,,,,Pm&M Electric Dba Titan Solar,MD,2066,
2022_Q2,,,,,,,,,,,,,,,,,Pm&M Electric Dba Titan Solar,MD,2066,
2022_Q3,,,,,,,,,,,,,,,,,Pm&M Electric Dba Titan Solar,MD,2066,
2022_Q4,,,,,,,,,,,,,,,,,Pm&M Electric Dba Titan Solar,MD,2066,
2023_Q1,,,,,,,,,,,,,,,,,Pm&M Electric Dba Titan Solar,MD,2066,
2023_Q2,,,,,,,,,,,,,,,,,Pm&M Electric Dba Titan Solar,MD,2066,
2023_Q3,,,,,,,,,,,,,,,,,Pm&M Electric Dba Titan Solar,MD,2066,
2023_Q4,,,,,,,,168.99,,,,,,,,,Pm&M Electric Dba Titan Solar,MD,2066,
2024_Q1,,,,,,,,,,,,,,,,,Pm&M Electric Dba Titan Solar,MD,2066,
2024_Q2,,,,,,,,,,,,,,,,,Pm&M Electric Dba Titan Solar,MD,2066,
2024_Q3,,,,,,,,,,,,,,,,,Pm&M Electric Dba Titan Solar,MD,2066,
2024_Q4,,,,,,,,,,,,,,,,,Pm&M Electric Dba Titan Solar,MD,2066,
2025_Q1,,,,,,,,,,,,,,,,,Pm&M Electric Dba Titan Solar,MD,2066,
2025_Q2,,,,,,,,,,,,,,,,,Pm&M Electric Dba Titan Solar,MD,2066,
2025_Q3,,,,,,,,,,,,,,,,,Pm&M Electric Dba Titan Solar,MD,2066,
2025_Q4,,,,,,,,,,,,,,,,,Pm&M Electric Dba Titan Solar,MD,2066,
2022_Q1,,,,,,,,,,,,,,,,,Palmetto Clean Technology,SC,2065,
2022_Q2,,,,,,,,,,,,,,,,,Palmetto Clean Technology,SC,2065,
2022_Q3,,,,,,,,,,,,,,,,,Palmetto Clean Technology,SC,2065,
2022_Q4,,,,,,,,,,,,,,,,,Palmetto Clean Technology,SC,2065,
2023_Q1,,,,,,,,,,,,,,,,,Palmetto Clean Technology,SC,2065,
2023_Q2,,,,,,,,,,,,,,,,,Palmetto Clean Technology,SC,2065,
2023_Q3,,,,,,,,,,,,,,,,,Palmetto Clean Technology,SC,2065,
2023_Q4,,,,,,,,124.6,,,,,,,,,Palmetto Clean Technology,SC,2065,
2024_Q1,,,,,,,,,,,,,,,,,Palmetto Clean Technology,SC,2065,
2024_Q2,,,,,,,,,,,,,,,,,Palmetto Clean Technology,SC,2065,
2024_Q3,,,,,,,,,,,,,,,,,Palmetto Clean Technology,SC,2065,
2024_Q4,,,,,,,,,,,,,,,,,Palmetto Clean Technology,SC,2065,
2025_Q1,,,,,,,,,,,,,,,,,Palmetto Clean Technology,SC,2065,
2025_Q2,,,,,,,,,,,,,,,,,Palmetto Clean Technology,SC,2065,
2025_Q3,,,,,,,,,,,,,,,,,Palmetto Clean Technology,SC,2065,
2025_Q4,,,,,,,,,,,,,,,,,Palmetto Clean Technology,SC,2065,
2022_Q1,,,,,,,,,,,,,,,,,Effortless Solar Llc,WI,2064,
2022_Q2,,,,,,,,,,,,,,,,,Effortless Solar Llc,WI,2064,
2022_Q3,,,,,,,,,,,,,,,,,Effortless Solar Llc,WI,2064,
2022_Q4,,,,,,,,,,,,,,,,,Effortless Solar Llc,WI,2064,
2023_Q1,,,,,,,,,,,,,,,,,Effortless Solar Llc,WI,2064,
2023_Q2,,,,,,,,,,,,,,,,,Effortless Solar Llc,WI,2064,
2023_Q3,,,,,,,,,,,,,,,,,Effortless Solar Llc,WI,2064,
2023_Q4,,,,,,,,30.8,,,,,,,,,Effortless Solar Llc,WI,2064,
2024_Q1,,,,,,,,,,,,,,,,,Effortless Solar Llc,WI,2064,
2024_Q2,,,,,,,,,,,,,,,,,Effortless Solar Llc,WI,2064,
2024_Q3,,,,,,,,,,,,,,,,,Effortless Solar Llc,WI,2064,
2024_Q4,,,,,,,,,,,,,,,,,Effortless Solar Llc,WI,2064,
2025_Q1,,,,,,,,,,,,,,,,,Effortless Solar Llc,WI,2064,
2025_Q2,,,,,,,,,,,,,,,,,Effortless Solar Llc,WI,2064,
2025_Q3,,,,,,,,,,,,,,,,,Effortless Solar Llc,WI,2064,
2025_Q4,,,,,,,,,,,,,,,,,Effortless Solar Llc,WI,2064,
2022_Q1,,,,,,,,,,,,,,,,,Cod Acct - Solectric Solution,CA,2063,
2022_Q2,,,,,,,,,,,,,,,,,Cod Acct - Solectric Solution,CA,2063,
2022_Q3,,,,,,,,,,,,,,,,,Cod Acct - Solectric Solution,CA,2063,
2022_Q4,,,,,,,,,,,,,,,,,Cod Acct - Solectric Solution,CA,2063,
2023_Q1,,,,,,,,,,,,,,,,,Cod Acct - Solectric Solution,CA,2063,
2023_Q2,,,,,,,,,,,,,,,,,Cod Acct - Solectric Solution,CA,2063,
2023_Q3,,,,,,,,,,,,,,,,,Cod Acct - Solectric Solution,CA,2063,
2023_Q4,,,,,,,,68.8,,,,,,,,,Cod Acct - Solectric Solution,CA,2063,
2024_Q1,,,,,,,,,,,,,,,,,Cod Acct - Solectric Solution,CA,2063,
2024_Q2,,,,,,,,,,,,,,,,,Cod Acct - Solectric Solution,CA,2063,
2024_Q3,,,,,,,,,,,,,,,,,Cod Acct - Solectric Solution,CA,2063,
2024_Q4,,,,,,,,,,,,,,,,,Cod Acct - Solectric Solution,CA,2063,
2025_Q1,,,,,,,,,,,,,490.2,,,,Cod Acct - Solectric Solution,CA,2063,
2025_Q2,,,,,,,,,,,,,,,,,Cod Acct - Solectric Solution,CA,2063,
2025_Q3,,,,,,,,,,,,,,,86,,Cod Acct - Solectric Solution,CA,2063,
2025_Q4,,,,,,,,,,,,,,,,189.2,Cod Acct - Solectric Solution,CA,2063,
2022_Q1,,,,,,,,,,,,,,,,,Artizan Electric,WA,2062,
2022_Q2,,,,,,,,,,,,,,,,,Artizan Electric,WA,2062,
2022_Q3,,,,,,,,,,,,,,,,,Artizan Electric,WA,2062,
2022_Q4,,,,,,,,,,,,,,,,,Artizan Electric,WA,2062,
2023_Q1,,,,,,,,,,,,,,,,,Artizan Electric,WA,2062,
2023_Q2,,,,,,,,,,,,,,,,,Artizan Electric,WA,2062,
2023_Q3,,,,,,,,,,,,,,,,,Artizan Electric,WA,2062,
2023_Q4,,,,,,,,132.48,,,,,,,,,Artizan Electric,WA,2062,
2024_Q1,,,,,,,,,,,,,,,,,Artizan Electric,WA,2062,
2024_Q2,,,,,,,,,,,,,,,,,Artizan Electric,WA,2062,
2024_Q3,,,,,,,,,,,,,,,,,Artizan Electric,WA,2062,
2024_Q4,,,,,,,,,,,,,,,,,Artizan Electric,WA,2062,
2025_Q1,,,,,,,,,,,,,,,,,Artizan Electric,WA,2062,
2025_Q2,,,,,,,,,,,,,,,,,Artizan Electric,WA,2062,
2025_Q3,,,,,,,,,,,,,,,,,Artizan Electric,WA,2062,
2025_Q4,,,,,,,,,,,,,,,,,Artizan Electric,WA,2062,
2022_Q1,,,,,,,,,,,,,,,,,American Design & Build Ltd,PA,2061,
2022_Q2,,,,,,,,,,,,,,,,,American Design & Build Ltd,PA,2061,
2022_Q3,,,,,,,,,,,,,,,,,American Design & Build Ltd,PA,2061,
2022_Q4,,,,,,,,,,,,,,,,,American Design & Build Ltd,PA,2061,
2023_Q1,,,,,,,,,,,,,,,,,American Design & Build Ltd,PA,2061,
2023_Q2,,,,,,,,,,,,,,,,,American Design & Build Ltd,PA,2061,
2023_Q3,,,,,,,,,,,,,,,,,American Design & Build Ltd,PA,2061,
2023_Q4,,,,,,,,13734,,,,,,,,,American Design & Build Ltd,PA,2061,
2024_Q1,,,,,,,,,3030.4,,,,,,,,American Design & Build Ltd,PA,2061,
2024_Q2,,,,,,,,,,3532.4,,,,,,,American Design & Build Ltd,PA,2061,
2024_Q3,,,,,,,,,,,4612,,,,,,American Design & Build Ltd,PA,2061,
2024_Q4,,,,,,,,,,,,5619.6,,,,,American Design & Build Ltd,PA,2061,
2025_Q1,,,,,,,,,,,,,1873.2,,,,American Design & Build Ltd,PA,2061,
2025_Q2,,,,,,,,,,,,,,5189.6,,,American Design & Build Ltd,PA,2061,
2025_Q3,,,,,,,,,,,,,,,3677.2,,American Design & Build Ltd,PA,2061,
2025_Q4,,,,,,,,,,,,,,,,3316.4,American Design & Build Ltd,PA,2061,
2022_Q1,,,,,,,,,,,,,,,,,Second Generation Energy Llc,MA,2074,
2022_Q2,,,,,,,,,,,,,,,,,Second Generation Energy Llc,MA,2074,
2022_Q3,,,,,,,,,,,,,,,,,Second Generation Energy Llc,MA,2074,
2022_Q4,,,,,,,,,,,,,,,,,Second Generation Energy Llc,MA,2074,
2023_Q1,,,,,,,,,,,,,,,,,Second Generation Energy Llc,MA,2074,
2023_Q2,,,,,,,,,,,,,,,,,Second Generation Energy Llc,MA,2074,
2023_Q3,,,,,,,,,,,,,,,,,Second Generation Energy Llc,MA,2074,
2023_Q4,,,,,,,,1389.6,,,,,,,,,Second Generation Energy Llc,MA,2074,
2024_Q1,,,,,,,,,277.52,,,,,,,,Second Generation Energy Llc,MA,2074,
2024_Q2,,,,,,,,,,530.39,,,,,,,Second Generation Energy Llc,MA,2074,
2024_Q3,,,,,,,,,,,,,,,,,Second Generation Energy Llc,MA,2074,
2024_Q4,,,,,,,,,,,,348,,,,,Second Generation Energy Llc,MA,2074,
2025_Q1,,,,,,,,,,,,,373.8,,,,Second Generation Energy Llc,MA,2074,
2025_Q2,,,,,,,,,,,,,,116,,,Second Generation Energy Llc,MA,2074,
2025_Q3,,,,,,,,,,,,,,,365.2,,Second Generation Energy Llc,MA,2074,
2025_Q4,,,,,,,,,,,,,,,,649.64,Second Generation Energy Llc,MA,2074,
2022_Q1,,,,,,,,,,,,,,,,,Powur Pbc,MA,2073,
2022_Q2,,,,,,,,,,,,,,,,,Powur Pbc,MA,2073,
2022_Q3,,,,,,,,,,,,,,,,,Powur Pbc,MA,2073,
2022_Q4,,,,,,,,,,,,,,,,,Powur Pbc,MA,2073,
2023_Q1,,,,,,,,,,,,,,,,,Powur Pbc,MA,2073,
2023_Q2,,,,,,,,,,,,,,,,,Powur Pbc,MA,2073,
2023_Q3,,,,,,,,,,,,,,,,,Powur Pbc,MA,2073,
2023_Q4,,,,,,,,490.2,,,,,,,,,Powur Pbc,MA,2073,
2024_Q1,,,,,,,,,,,,,,,,,Powur Pbc,MA,2073,
2024_Q2,,,,,,,,,,,,,,,,,Powur Pbc,MA,2073,
2024_Q3,,,,,,,,,,,,,,,,,Powur Pbc,MA,2073,
2024_Q4,,,,,,,,,,,,,,,,,Powur Pbc,MA,2073,
2025_Q1,,,,,,,,,,,,,,,,,Powur Pbc,MA,2073,
2025_Q2,,,,,,,,,,,,,,129,,,Powur Pbc,MA,2073,
2025_Q3,,,,,,,,,,,,,,,215,,Powur Pbc,MA,2073,
2025_Q4,,,,,,,,,,,,,,,,,Powur Pbc,MA,2073,
